ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country_chosen
Fleuriste,Île-de-France,2019,3,10.8,0.11,1
Fleuriste,Île-de-France,2019,4,8.84,0.09,1
Fleuriste,Île-de-France,2019,5,9.78,0.1,1
Fleuriste,Île-de-France,2019,6,8.34,0.08,1
Fleuriste,Île-de-France,2019,7,9.96,0.1,1
Fleuriste,Île-de-France,2019,8,11.0,0.11,1
Fleuriste,Île-de-France,2019,9,10.55,0.11,1
Fleuriste,Île-de-France,2019,10,9.51,0.1,1
Fleuriste,Île-de-France,2019,11,10.96,0.11,1
Fleuriste,Île-de-France,2020,0,8.72,0.09,1
Fleuriste,Île-de-France,2020,1,9.25,0.09,1
Fleuriste,Île-de-France,2020,2,10.89,0.11,1
Fleuriste,Île-de-France,2020,3,9.29,0.09,1
Fleuriste,Languedoc-Roussillon,2018,0,3.35,0.03,1
Fleuriste,Languedoc-Roussillon,2018,1,3.69,0.04,1
Fleuriste,Languedoc-Roussillon,2018,2,4.38,0.04,1
Fleuriste,Languedoc-Roussillon,2018,3,2.66,0.03,1
Fleuriste,Languedoc-Roussillon,2018,4,3.28,0.03,1
Fleuriste,Languedoc-Roussillon,2018,5,3.7,0.04,1
Fleuriste,Languedoc-Roussillon,2018,6,2.0,0.02,1
Fleuriste,Languedoc-Roussillon,2018,7,3.75,0.04,1
Fleuriste,Languedoc-Roussillon,2018,8,3.14,0.03,1
Fleuriste,Languedoc-Roussillon,2018,9,4.13,0.04,1
Fleuriste,Languedoc-Roussillon,2018,10,3.69,0.04,1
Fleuriste,Languedoc-Roussillon,2018,11,1.88,0.02,1
Fleuriste,Languedoc-Roussillon,2019,0,3.75,0.04,1
Fleuriste,Languedoc-Roussillon,2019,1,2.75,0.03,1
Fleuriste,Languedoc-Roussillon,2019,2,3.59,0.04,1
Fleuriste,Languedoc-Roussillon,2019,3,2.84,0.03,1
Fleuriste,Languedoc-Roussillon,2019,4,3.83,0.04,1
Fleuriste,Languedoc-Roussillon,2019,5,3.17,0.03,1
Fleuriste,Languedoc-Roussillon,2019,6,3.54,0.04,1
Fleuriste,Languedoc-Roussillon,2019,7,2.96,0.03,1
Fleuriste,Languedoc-Roussillon,2019,8,3.14,0.03,1
Fleuriste,Languedoc-Roussillon,2019,9,2.5,0.03,1
Fleuriste,Languedoc-Roussillon,2019,10,4.34,0.04,1
Fleuriste,Languedoc-Roussillon,2019,11,2.72,0.03,1
Fleuriste,Languedoc-Roussillon,2020,0,3.21,0.03,1
Fleuriste,Languedoc-Roussillon,2020,1,4.11,0.04,1
Fleuriste,Languedoc-Roussillon,2020,2,2.88,0.03,1
Fleuriste,Languedoc-Roussillon,2020,3,3.89,0.04,1
Fleuriste,Limousin,2018,0,4.02,0.04,1
Fleuriste,Limousin,2018,1,6.83,0.07,1
Fleuriste,Limousin,2018,2,3.66,0.04,1
Fleuriste,Limousin,2018,3,3.26,0.03,1
Fleuriste,Limousin,2018,4,6.23,0.06,1
Fleuriste,Limousin,2018,5,5.76,0.06,1
Fleuriste,Limousin,2018,6,9.61,0.1,1
Fleuriste,Limousin,2018,7,6.2,0.06,1
Fleuriste,Limousin,2018,8,6.0,0.06,1
Fleuriste,Limousin,2018,9,3.8,0.04,1
Fleuriste,Limousin,2018,10,7.65,0.08,1
Fleuriste,Limousin,2018,11,8.39,0.08,1
Fleuriste,Limousin,2019,0,6.04,0.06,1
Fleuriste,Limousin,2019,1,6.57,0.07,1
Fleuriste,Limousin,2019,2,4.72,0.05,1
Fleuriste,Limousin,2019,3,7.26,0.07,1
Fleuriste,Limousin,2019,4,6.68,0.07,1
Fleuriste,Limousin,2019,5,5.61,0.06,1
Fleuriste,Limousin,2019,6,6.59,0.07,1
Fleuriste,Limousin,2019,7,7.17,0.07,1
Fleuriste,Limousin,2019,8,4.42,0.04,1
Fleuriste,Limousin,2019,9,8.94,0.09,1
Fleuriste,Limousin,2019,10,5.4,0.05,1
Fleuriste,Limousin,2019,11,5.65,0.06,1
Fleuriste,Limousin,2020,0,6.5,0.06,1
Fleuriste,Limousin,2020,1,4.45,0.04,1
Fleuriste,Limousin,2020,2,8.02,0.08,1
Fleuriste,Limousin,2020,3,2.54,0.03,1
Fleuriste,Lorraine,2018,0,2.58,0.03,1
Fleuriste,Lorraine,2018,1,2.69,0.03,1
Fleuriste,Lorraine,2018,2,2.98,0.03,1
Fleuriste,Lorraine,2018,3,2.52,0.03,1
Fleuriste,Lorraine,2018,4,3.54,0.04,1
Fleuriste,Lorraine,2018,5,1.85,0.02,1
Fleuriste,Lorraine,2018,6,3.18,0.03,1
Fleuriste,Lorraine,2018,7,3.29,0.03,1
Fleuriste,Lorraine,2018,8,3.23,0.03,1
Fleuriste,Lorraine,2018,9,3.31,0.03,1
Fleuriste,Lorraine,2018,10,3.02,0.03,1
Fleuriste,Lorraine,2018,11,2.51,0.03,1
Fleuriste,Lorraine,2019,0,3.56,0.04,1
Fleuriste,Lorraine,2019,1,2.44,0.02,1
Fleuriste,Lorraine,2019,2,3.74,0.04,1
Fleuriste,Lorraine,2019,3,3.26,0.03,1
Fleuriste,Lorraine,2019,4,3.16,0.03,1
Fleuriste,Lorraine,2019,5,3.2,0.03,1
Fleuriste,Lorraine,2019,6,4.09,0.04,1
Fleuriste,Lorraine,2019,7,3.4,0.03,1
Fleuriste,Lorraine,2019,8,2.87,0.03,1
Fleuriste,Lorraine,2019,9,3.36,0.03,1
Fleuriste,Lorraine,2019,10,3.73,0.04,1
Fleuriste,Lorraine,2019,11,3.02,0.03,1
Fleuriste,Lorraine,2020,0,3.57,0.04,1
Fleuriste,Lorraine,2020,1,3.61,0.04,1
Fleuriste,Lorraine,2020,2,2.4,0.02,1
Fleuriste,Lorraine,2020,3,3.22,0.03,1
Fleuriste,Lower Normandy,2018,0,2.26,0.02,1
Fleuriste,Lower Normandy,2018,1,1.71,0.02,1
Fleuriste,Lower Normandy,2018,2,2.31,0.02,1
Fleuriste,Lower Normandy,2018,3,2.02,0.02,1
Fleuriste,Lower Normandy,2018,4,2.48,0.02,1
Fleuriste,Lower Normandy,2018,5,2.05,0.02,1
Fleuriste,Lower Normandy,2018,6,2.51,0.03,1
Fleuriste,Lower Normandy,2018,7,2.57,0.03,1
Fleuriste,Lower Normandy,2018,8,1.9,0.02,1
Fleuriste,Lower Normandy,2018,9,3.28,0.03,1
Fleuriste,Lower Normandy,2018,10,3.1,0.03,1
Fleuriste,Lower Normandy,2018,11,4.45,0.04,1
Fleuriste,Lower Normandy,2019,0,3.0,0.03,1
Fleuriste,Lower Normandy,2019,1,3.24,0.03,1
Fleuriste,Lower Normandy,2019,2,2.21,0.02,1
Fleuriste,Lower Normandy,2019,3,2.93,0.03,1
Fleuriste,Lower Normandy,2019,4,2.42,0.02,1
Fleuriste,Lower Normandy,2019,5,2.58,0.03,1
Fleuriste,Lower Normandy,2019,6,2.39,0.02,1
Fleuriste,Lower Normandy,2019,7,3.37,0.03,1
Fleuriste,Lower Normandy,2019,8,3.19,0.03,1
Fleuriste,Lower Normandy,2019,9,3.17,0.03,1
Fleuriste,Lower Normandy,2019,10,2.19,0.02,1
Fleuriste,Lower Normandy,2019,11,3.38,0.03,1
Fleuriste,Lower Normandy,2020,0,2.27,0.02,1
Fleuriste,Lower Normandy,2020,1,2.96,0.03,1
Fleuriste,Lower Normandy,2020,2,3.23,0.03,1
Fleuriste,Lower Normandy,2020,3,2.53,0.03,1
Fleuriste,Midi-Pyrénées,2018,0,2.95,0.03,1
Fleuriste,Midi-Pyrénées,2018,1,3.64,0.04,1
Fleuriste,Midi-Pyrénées,2018,2,3.29,0.03,1
Fleuriste,Midi-Pyrénées,2018,3,3.66,0.04,1
Fleuriste,Midi-Pyrénées,2018,4,3.79,0.04,1
Fleuriste,Midi-Pyrénées,2018,5,3.08,0.03,1
Fleuriste,Midi-Pyrénées,2018,6,3.48,0.03,1
Fleuriste,Midi-Pyrénées,2018,7,3.74,0.04,1
Fleuriste,Midi-Pyrénées,2018,8,3.29,0.03,1
Fleuriste,Midi-Pyrénées,2018,9,2.99,0.03,1
Fleuriste,Midi-Pyrénées,2018,10,2.79,0.03,1
Fleuriste,Midi-Pyrénées,2018,11,3.54,0.04,1
Fleuriste,Midi-Pyrénées,2019,0,2.76,0.03,1
Fleuriste,Midi-Pyrénées,2019,1,3.62,0.04,1
Fleuriste,Midi-Pyrénées,2019,2,3.48,0.03,1
Fleuriste,Midi-Pyrénées,2019,3,2.74,0.03,1
Fleuriste,Midi-Pyrénées,2019,4,3.12,0.03,1
Fleuriste,Midi-Pyrénées,2019,5,3.68,0.04,1
Fleuriste,Midi-Pyrénées,2019,6,3.87,0.04,1
Fleuriste,Midi-Pyrénées,2019,7,3.23,0.03,1
Fleuriste,Midi-Pyrénées,2019,8,2.94,0.03,1
Fleuriste,Midi-Pyrénées,2019,9,3.35,0.03,1
Fleuriste,Midi-Pyrénées,2019,10,3.42,0.03,1
Fleuriste,Midi-Pyrénées,2019,11,3.55,0.04,1
Fleuriste,Midi-Pyrénées,2020,0,3.3,0.03,1
Fleuriste,Midi-Pyrénées,2020,1,3.4,0.03,1
Fleuriste,Midi-Pyrénées,2020,2,3.03,0.03,1
Fleuriste,Midi-Pyrénées,2020,3,1.51,0.02,1
Fleuriste,Nord-Pas-de-Calais,2018,0,5.84,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,1,5.28,0.05,1
Fleuriste,Nord-Pas-de-Calais,2018,2,6.3,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,3,6.05,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,4,5.61,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,5,6.29,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,6,5.75,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,7,7.13,0.07,1
Fleuriste,Nord-Pas-de-Calais,2018,8,5.51,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,9,6.07,0.06,1
Fleuriste,Nord-Pas-de-Calais,2018,10,6.57,0.07,1
Fleuriste,Nord-Pas-de-Calais,2018,11,6.07,0.06,1
Fleuriste,Nord-Pas-de-Calais,2019,0,6.96,0.07,1
Fleuriste,Nord-Pas-de-Calais,2019,1,5.31,0.05,1
Fleuriste,Nord-Pas-de-Calais,2019,2,5.41,0.05,1
Fleuriste,Nord-Pas-de-Calais,2019,3,5.73,0.06,1
Fleuriste,Nord-Pas-de-Calais,2019,4,5.63,0.06,1
Fleuriste,Nord-Pas-de-Calais,2019,5,5.56,0.06,1
Fleuriste,Nord-Pas-de-Calais,2019,6,5.08,0.05,1
Fleuriste,Nord-Pas-de-Calais,2019,7,7.56,0.08,1
Fleuriste,Nord-Pas-de-Calais,2019,8,6.34,0.06,1
Fleuriste,Nord-Pas-de-Calais,2019,9,7.34,0.07,1
Fleuriste,Nord-Pas-de-Calais,2019,10,6.1,0.06,1
Fleuriste,Nord-Pas-de-Calais,2019,11,5.92,0.06,1
Fleuriste,Nord-Pas-de-Calais,2020,0,7.08,0.07,1
Fleuriste,Nord-Pas-de-Calais,2020,1,5.94,0.06,1
Fleuriste,Nord-Pas-de-Calais,2020,2,4.71,0.05,1
Fleuriste,Nord-Pas-de-Calais,2020,3,6.33,0.06,1
Fleuriste,Pays de la Loire,2018,0,5.31,0.05,1
Fleuriste,Pays de la Loire,2018,1,4.4,0.04,1
Fleuriste,Pays de la Loire,2018,2,5.88,0.06,1
Fleuriste,Pays de la Loire,2018,3,5.05,0.05,1
Fleuriste,Pays de la Loire,2018,4,4.58,0.05,1
Fleuriste,Pays de la Loire,2018,5,5.36,0.05,1
Fleuriste,Pays de la Loire,2018,6,5.17,0.05,1
Fleuriste,Pays de la Loire,2018,7,3.8,0.04,1
Fleuriste,Pays de la Loire,2018,8,5.52,0.06,1
Fleuriste,Pays de la Loire,2018,9,4.85,0.05,1
Fleuriste,Pays de la Loire,2018,10,4.24,0.04,1
Fleuriste,Pays de la Loire,2018,11,5.09,0.05,1
Fleuriste,Pays de la Loire,2019,0,4.49,0.04,1
Fleuriste,Pays de la Loire,2019,1,4.24,0.04,1
Fleuriste,Pays de la Loire,2019,2,5.38,0.05,1
Fleuriste,Pays de la Loire,2019,3,5.4,0.05,1
Fleuriste,Pays de la Loire,2019,4,4.82,0.05,1
Fleuriste,Pays de la Loire,2019,5,5.33,0.05,1
Fleuriste,Pays de la Loire,2019,6,5.28,0.05,1
Fleuriste,Pays de la Loire,2019,7,4.62,0.05,1
Fleuriste,Pays de la Loire,2019,8,4.89,0.05,1
Fleuriste,Pays de la Loire,2019,9,4.35,0.04,1
Fleuriste,Pays de la Loire,2019,10,3.97,0.04,1
Fleuriste,Pays de la Loire,2019,11,4.89,0.05,1
Fleuriste,Pays de la Loire,2020,0,6.01,0.06,1
Fleuriste,Pays de la Loire,2020,1,5.12,0.05,1
Fleuriste,Pays de la Loire,2020,2,4.81,0.05,1
Fleuriste,Pays de la Loire,2020,3,2.8,0.03,1
Fleuriste,Picardy,2018,0,4.56,0.05,1
Fleuriste,Picardy,2018,1,5.95,0.06,1
Fleuriste,Picardy,2018,2,5.15,0.05,1
Fleuriste,Picardy,2018,3,4.78,0.05,1
Fleuriste,Picardy,2018,4,4.04,0.04,1
Fleuriste,Picardy,2018,5,4.41,0.04,1
Fleuriste,Picardy,2018,6,3.22,0.03,1
Fleuriste,Picardy,2018,7,4.24,0.04,1
Fleuriste,Picardy,2018,8,4.52,0.05,1
Fleuriste,Picardy,2018,9,5.19,0.05,1
Fleuriste,Picardy,2018,10,4.5,0.04,1
Fleuriste,Picardy,2018,11,2.87,0.03,1
Fleuriste,Picardy,2019,0,3.71,0.04,1
Fleuriste,Picardy,2019,1,4.15,0.04,1
Fleuriste,Picardy,2019,2,5.32,0.05,1
Fleuriste,Picardy,2019,3,5.22,0.05,1
Fleuriste,Picardy,2019,4,4.79,0.05,1
Fleuriste,Picardy,2019,5,5.1,0.05,1
Fleuriste,Picardy,2019,6,4.44,0.04,1
Fleuriste,Picardy,2019,7,4.93,0.05,1
Fleuriste,Picardy,2019,8,4.43,0.04,1
Fleuriste,Picardy,2019,9,3.8,0.04,1
Fleuriste,Picardy,2019,10,4.98,0.05,1
Fleuriste,Picardy,2019,11,3.56,0.04,1
Fleuriste,Picardy,2020,0,3.41,0.03,1
Fleuriste,Picardy,2020,1,3.59,0.04,1
Fleuriste,Picardy,2020,2,4.09,0.04,1
Fleuriste,Picardy,2020,3,6.44,0.06,1
Fleuriste,Poitou-Charentes,2018,0,2.96,0.03,1
Fleuriste,Poitou-Charentes,2018,1,3.08,0.03,1
Fleuriste,Poitou-Charentes,2018,2,3.66,0.04,1
Fleuriste,Poitou-Charentes,2018,3,3.53,0.04,1
Fleuriste,Poitou-Charentes,2018,4,4.17,0.04,1
Fleuriste,Poitou-Charentes,2018,5,3.51,0.04,1
Fleuriste,Poitou-Charentes,2018,6,4.14,0.04,1
Fleuriste,Poitou-Charentes,2018,7,2.89,0.03,1
Fleuriste,Poitou-Charentes,2018,8,4.02,0.04,1
Fleuriste,Poitou-Charentes,2018,9,3.12,0.03,1
Fleuriste,Poitou-Charentes,2018,10,3.37,0.03,1
Fleuriste,Poitou-Charentes,2018,11,3.07,0.03,1
Fleuriste,Poitou-Charentes,2019,0,2.71,0.03,1
Fleuriste,Poitou-Charentes,2019,1,2.24,0.02,1
Fleuriste,Poitou-Charentes,2019,2,3.26,0.03,1
Fleuriste,Poitou-Charentes,2019,3,2.98,0.03,1
Fleuriste,Poitou-Charentes,2019,4,3.75,0.04,1
Fleuriste,Poitou-Charentes,2019,5,2.98,0.03,1
Fleuriste,Poitou-Charentes,2019,6,3.89,0.04,1
Fleuriste,Poitou-Charentes,2019,7,2.17,0.02,1
Fleuriste,Poitou-Charentes,2019,8,3.63,0.04,1
Fleuriste,Poitou-Charentes,2019,9,2.83,0.03,1
Fleuriste,Poitou-Charentes,2019,10,2.76,0.03,1
Fleuriste,Poitou-Charentes,2019,11,2.53,0.03,1
Fleuriste,Poitou-Charentes,2020,0,2.62,0.03,1
Fleuriste,Poitou-Charentes,2020,1,3.23,0.03,1
Fleuriste,Poitou-Charentes,2020,2,3.03,0.03,1
Fleuriste,Poitou-Charentes,2020,3,2.71,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,0,4.23,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,1,3.43,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,2,3.66,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,3,3.33,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,4,3.97,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,5,3.82,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,6,3.43,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,7,3.16,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,8,3.85,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,9,3.1,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,10,3.89,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2018,11,3.7,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,0,3.74,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,1,3.97,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,2,3.76,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,3,3.71,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,4,3.02,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,5,4.02,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,6,3.14,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,7,3.64,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,8,3.47,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,9,3.16,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,10,3.65,0.04,1
Fleuriste,Provence-Alpes-Côte d'Azur,2019,11,2.65,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2020,0,3.46,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2020,1,3.11,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2020,2,2.96,0.03,1
Fleuriste,Provence-Alpes-Côte d'Azur,2020,3,4.41,0.04,1
Fleuriste,Rhone-Alpes,2018,0,5.06,0.05,1
Fleuriste,Rhone-Alpes,2018,1,5.68,0.06,1
Fleuriste,Rhone-Alpes,2018,2,4.5,0.04,1
Fleuriste,Rhone-Alpes,2018,3,5.73,0.06,1
Fleuriste,Rhone-Alpes,2018,4,5.4,0.05,1
Fleuriste,Rhone-Alpes,2018,5,4.91,0.05,1
Fleuriste,Rhone-Alpes,2018,6,5.53,0.06,1
Fleuriste,Rhone-Alpes,2018,7,5.74,0.06,1
Fleuriste,Rhone-Alpes,2018,8,5.57,0.06,1
Fleuriste,Rhone-Alpes,2018,9,5.0,0.05,1
Fleuriste,Rhone-Alpes,2018,10,4.73,0.05,1
Fleuriste,Rhone-Alpes,2018,11,5.49,0.05,1
Fleuriste,Rhone-Alpes,2019,0,5.06,0.05,1
Fleuriste,Rhone-Alpes,2019,1,4.88,0.05,1
Fleuriste,Rhone-Alpes,2019,2,4.69,0.05,1
Fleuriste,Rhone-Alpes,2019,3,4.88,0.05,1
Fleuriste,Rhone-Alpes,2019,4,4.57,0.05,1
Fleuriste,Rhone-Alpes,2019,5,4.76,0.05,1
Fleuriste,Rhone-Alpes,2019,6,4.55,0.05,1
Fleuriste,Rhone-Alpes,2019,7,5.18,0.05,1
Fleuriste,Rhone-Alpes,2019,8,4.95,0.05,1
Fleuriste,Rhone-Alpes,2019,9,4.32,0.04,1
Fleuriste,Rhone-Alpes,2019,10,4.72,0.05,1
Fleuriste,Rhone-Alpes,2019,11,5.53,0.06,1
Fleuriste,Rhone-Alpes,2020,0,4.29,0.04,1
Fleuriste,Rhone-Alpes,2020,1,5.6,0.06,1
Fleuriste,Rhone-Alpes,2020,2,4.84,0.05,1
Fleuriste,Rhone-Alpes,2020,3,5.47,0.05,1
Fleuriste,Upper Normandy,2018,0,4.63,0.05,1
Fleuriste,Upper Normandy,2018,1,3.74,0.04,1
Fleuriste,Upper Normandy,2018,2,3.62,0.04,1
Fleuriste,Upper Normandy,2018,3,3.35,0.03,1
Fleuriste,Upper Normandy,2018,4,3.48,0.03,1
Fleuriste,Upper Normandy,2018,5,3.69,0.04,1
Fleuriste,Upper Normandy,2018,6,3.05,0.03,1
Fleuriste,Upper Normandy,2018,7,4.57,0.05,1
Fleuriste,Upper Normandy,2018,8,3.59,0.04,1
Fleuriste,Upper Normandy,2018,9,4.9,0.05,1
Fleuriste,Upper Normandy,2018,10,3.72,0.04,1
Fleuriste,Upper Normandy,2018,11,3.17,0.03,1
Fleuriste,Upper Normandy,2019,0,3.68,0.04,1
Fleuriste,Upper Normandy,2019,1,3.86,0.04,1
Fleuriste,Upper Normandy,2019,2,3.87,0.04,1
Fleuriste,Upper Normandy,2019,3,3.58,0.04,1
Fleuriste,Upper Normandy,2019,4,4.59,0.05,1
Fleuriste,Upper Normandy,2019,5,3.74,0.04,1
Fleuriste,Upper Normandy,2019,6,4.49,0.04,1
Fleuriste,Upper Normandy,2019,7,3.74,0.04,1
Fleuriste,Upper Normandy,2019,8,3.8,0.04,1
Fleuriste,Upper Normandy,2019,9,4.14,0.04,1
Fleuriste,Upper Normandy,2019,10,5.64,0.06,1
Fleuriste,Upper Normandy,2019,11,6.97,0.07,1
Fleuriste,Upper Normandy,2020,0,4.69,0.05,1
Fleuriste,Upper Normandy,2020,1,4.73,0.05,1
Fleuriste,Upper Normandy,2020,2,4.36,0.04,1
Fleuriste,Upper Normandy,2020,3,7.26,0.07,1
Fleuriste Mariage,France,2018,0,78.0,0.78,1
Fleuriste Mariage,France,2018,1,81.25,0.81,1
Fleuriste Mariage,France,2018,2,84.5,0.84,1
Fleuriste Mariage,France,2018,3,87.2,0.87,1
Fleuriste Mariage,France,2018,4,93.5,0.94,1
Fleuriste Mariage,France,2018,5,89.0,0.89,1
Fleuriste Mariage,France,2018,6,74.4,0.74,1
Fleuriste Mariage,France,2018,7,81.5,0.82,1
Fleuriste Mariage,France,2018,8,66.4,0.66,1
Fleuriste Mariage,France,2018,9,69.0,0.69,1
Fleuriste Mariage,France,2018,10,52.25,0.52,1
Fleuriste Mariage,France,2018,11,50.0,0.5,1
Fleuriste Mariage,France,2019,0,66.0,0.66,1
Fleuriste Mariage,France,2019,1,74.75,0.75,1
Fleuriste Mariage,France,2019,2,80.2,0.8,1
Fleuriste Mariage,France,2019,3,88.25,0.88,1
Fleuriste Mariage,France,2019,4,88.0,0.88,1
Fleuriste Mariage,France,2019,5,81.8,0.82,1
Fleuriste Mariage,France,2019,6,77.5,0.78,1
Fleuriste Mariage,France,2019,7,73.5,0.74,1
Fleuriste Mariage,France,2019,8,72.0,0.72,1
Fleuriste Mariage,France,2019,9,68.0,0.68,1
Fleuriste Mariage,France,2019,10,57.25,0.57,1
Fleuriste Mariage,France,2019,11,49.4,0.49,1
Fleuriste Mariage,France,2020,0,63.25,0.63,1
Fleuriste Mariage,France,2020,1,77.25,0.77,1
Fleuriste Mariage,France,2020,2,50.8,0.51,1
Fleuriste Mariage,France,2020,3,43.5,0.44,1
Fleuriste Mariage,Alsace,2018,0,2.69,0.03,1
Fleuriste Mariage,Alsace,2018,1,3.13,0.03,1
Fleuriste Mariage,Alsace,2018,2,3.41,0.03,1
Fleuriste Mariage,Alsace,2018,3,5.4,0.05,1
Fleuriste Mariage,Alsace,2018,4,4.13,0.04,1
Fleuriste Mariage,Alsace,2018,5,2.68,0.03,1
Fleuriste Mariage,Alsace,2018,6,3.69,0.04,1
Fleuriste Mariage,Alsace,2018,7,4.57,0.05,1
Fleuriste Mariage,Alsace,2018,8,4.61,0.05,1
Fleuriste Mariage,Alsace,2018,9,1.45,0.01,1
Fleuriste Mariage,Alsace,2018,10,4.66,0.05,1
Fleuriste Mariage,Alsace,2018,11,3.06,0.03,1
Fleuriste Mariage,Alsace,2019,0,3.79,0.04,1
Fleuriste Mariage,Alsace,2019,1,4.34,0.04,1
Fleuriste Mariage,Alsace,2019,2,4.27,0.04,1
Fleuriste Mariage,Alsace,2019,3,3.21,0.03,1
Fleuriste Mariage,Alsace,2019,4,2.91,0.03,1
Fleuriste Mariage,Alsace,2019,5,3.18,0.03,1
Fleuriste Mariage,Alsace,2019,6,5.69,0.06,1
Fleuriste Mariage,Alsace,2019,7,3.77,0.04,1
Fleuriste Mariage,Alsace,2019,8,4.86,0.05,1
Fleuriste Mariage,Alsace,2019,9,3.27,0.03,1
Fleuriste Mariage,Alsace,2019,10,3.01,0.03,1
Fleuriste Mariage,Alsace,2019,11,4.05,0.04,1
Fleuriste Mariage,Alsace,2020,0,3.81,0.04,1
Fleuriste Mariage,Alsace,2020,1,3.37,0.03,1
Fleuriste Mariage,Alsace,2020,2,3.78,0.04,1
Fleuriste Mariage,Alsace,2020,3,6.45,0.06,1
Fleuriste Mariage,Aquitaine,2018,0,6.74,0.07,1
Fleuriste Mariage,Aquitaine,2018,1,4.56,0.05,1
Fleuriste Mariage,Aquitaine,2018,2,4.42,0.04,1
Fleuriste Mariage,Aquitaine,2018,3,6.17,0.06,1
Fleuriste Mariage,Aquitaine,2018,4,5.6,0.06,1
Fleuriste Mariage,Aquitaine,2018,5,5.06,0.05,1
Fleuriste Mariage,Aquitaine,2018,6,4.91,0.05,1
Fleuriste Mariage,Aquitaine,2018,7,4.07,0.04,1
Fleuriste Mariage,Aquitaine,2018,8,4.6,0.05,1
Fleuriste Mariage,Aquitaine,2018,9,4.83,0.05,1
Fleuriste Mariage,Aquitaine,2018,10,5.6,0.06,1
Fleuriste Mariage,Aquitaine,2018,11,3.45,0.03,1
Fleuriste Mariage,Aquitaine,2019,0,4.06,0.04,1
Fleuriste Mariage,Aquitaine,2019,1,6.68,0.07,1
Fleuriste Mariage,Aquitaine,2019,2,5.62,0.06,1
Fleuriste Mariage,Aquitaine,2019,3,3.97,0.04,1
Fleuriste Mariage,Aquitaine,2019,4,5.05,0.05,1
Fleuriste Mariage,Aquitaine,2019,5,3.88,0.04,1
Fleuriste Mariage,Aquitaine,2019,6,4.63,0.05,1
Fleuriste Mariage,Aquitaine,2019,7,4.49,0.04,1
Fleuriste Mariage,Aquitaine,2019,8,4.98,0.05,1
Fleuriste Mariage,Aquitaine,2019,9,5.2,0.05,1
Fleuriste Mariage,Aquitaine,2019,10,5.9,0.06,1
Fleuriste Mariage,Aquitaine,2019,11,4.35,0.04,1
Fleuriste Mariage,Aquitaine,2020,0,4.16,0.04,1
Fleuriste Mariage,Aquitaine,2020,1,5.13,0.05,1
Fleuriste Mariage,Aquitaine,2020,2,6.13,0.06,1
Fleuriste Mariage,Aquitaine,2020,3,2.77,0.03,1
Fleuriste Mariage,Auvergne,2018,0,3.06,0.03,1
Fleuriste Mariage,Auvergne,2018,1,2.1,0.02,1
Fleuriste Mariage,Auvergne,2018,2,2.1,0.02,1
Fleuriste Mariage,Auvergne,2018,3,2.42,0.02,1
Fleuriste Mariage,Auvergne,2018,4,2.19,0.02,1
Fleuriste Mariage,Auvergne,2018,5,3.21,0.03,1
Fleuriste Mariage,Auvergne,2018,6,2.01,0.02,1
Fleuriste Mariage,Auvergne,2018,7,1.18,0.01,1
Fleuriste Mariage,Auvergne,2018,8,2.48,0.02,1
Fleuriste Mariage,Auvergne,2018,9,2.82,0.03,1
Fleuriste Mariage,Auvergne,2018,10,1.84,0.02,1
