ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country selected
Catering matrimoni,Emilia-Romagna,2018.0,5.0,5.0,0.0,0
Catering matrimoni,Emilia-Romagna,2018.0,6.0,7.0,0.0,0
Catering matrimoni,Emilia-Romagna,2018.0,7.0,7.0,0.0,0
Catering matrimoni,Emilia-Romagna,2018.0,8.0,11.0,0.0,0
Catering matrimoni,Emilia-Romagna,2018.0,9.0,13.0,0.0,0
Catering matrimoni,Emilia-Romagna,2018.0,10.0,4.0,0.0,0
Catering matrimoni,Emilia-Romagna,2018.0,11.0,8.0,0.0,0
Catering matrimoni,Emilia-Romagna,2018.0,12.0,5.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,1.0,16.0,0.42,0
Catering matrimoni,Emilia-Romagna,2019.0,2.0,11.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,3.0,13.0,0.41,0
Catering matrimoni,Emilia-Romagna,2019.0,4.0,23.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,5.0,28.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,6.0,33.0,1.0,0
Catering matrimoni,Emilia-Romagna,2019.0,7.0,17.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,8.0,18.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,9.0,16.0,0.52,0
Catering matrimoni,Emilia-Romagna,2019.0,10.0,16.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,11.0,13.0,0.0,0
Catering matrimoni,Emilia-Romagna,2019.0,12.0,5.0,0.0,0
Catering matrimoni,Emilia-Romagna,2020.0,1.0,12.0,0.38,0
Catering matrimoni,Emilia-Romagna,2020.0,2.0,10.0,0.0,0
Catering matrimoni,Emilia-Romagna,2020.0,3.0,7.0,0.0,0
Catering matrimoni,Emilia-Romagna,2020.0,4.0,2.0,0.0,0
Catering matrimoni,Emilia-Romagna,2020.0,5.0,4.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,1.0,3.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,2.0,2.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,3.0,3.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,4.0,0.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,5.0,0.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,6.0,1.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,7.0,1.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,8.0,1.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,9.0,1.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,10.0,4.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,11.0,0.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2018.0,12.0,2.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,1.0,4.0,0.11,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,2.0,1.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,3.0,3.0,0.09,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,4.0,0.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,5.0,11.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,6.0,1.0,0.03,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,7.0,6.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,8.0,1.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,9.0,5.0,0.16,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,10.0,0.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,11.0,4.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2019.0,12.0,0.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2020.0,1.0,7.0,0.22,0
Catering matrimoni,Friuli Venezia Giulia,2020.0,2.0,2.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2020.0,3.0,1.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2020.0,4.0,0.0,0.0,0
Catering matrimoni,Friuli Venezia Giulia,2020.0,5.0,0.0,0.0,0
Catering matrimoni,Lazio,2018.0,1.0,9.0,0.0,0
Catering matrimoni,Lazio,2018.0,2.0,8.0,0.0,0
Catering matrimoni,Lazio,2018.0,3.0,7.0,0.0,0
Catering matrimoni,Lazio,2018.0,4.0,6.0,0.0,0
Catering matrimoni,Lazio,2018.0,5.0,9.0,0.0,0
Catering matrimoni,Lazio,2018.0,6.0,9.0,0.0,0
Catering matrimoni,Lazio,2018.0,7.0,12.0,0.0,0
Catering matrimoni,Lazio,2018.0,8.0,5.0,0.0,0
Catering matrimoni,Lazio,2018.0,9.0,7.0,0.0,0
Catering matrimoni,Lazio,2018.0,10.0,4.0,0.0,0
Catering matrimoni,Lazio,2018.0,11.0,13.0,0.0,0
Catering matrimoni,Lazio,2018.0,12.0,4.0,0.0,0
Catering matrimoni,Lazio,2019.0,1.0,16.0,0.42,0
Catering matrimoni,Lazio,2019.0,2.0,14.0,0.0,0
Catering matrimoni,Lazio,2019.0,3.0,16.0,0.5,0
Catering matrimoni,Lazio,2019.0,4.0,22.0,0.0,0
Catering matrimoni,Lazio,2019.0,5.0,17.0,0.0,0
Catering matrimoni,Lazio,2019.0,6.0,16.0,0.48,0
Catering matrimoni,Lazio,2019.0,7.0,13.0,0.0,0
Catering matrimoni,Lazio,2019.0,8.0,17.0,0.0,0
Catering matrimoni,Lazio,2019.0,9.0,19.0,0.61,0
Catering matrimoni,Lazio,2019.0,10.0,11.0,0.0,0
Catering matrimoni,Lazio,2019.0,11.0,6.0,0.0,0
Catering matrimoni,Lazio,2019.0,12.0,11.0,0.0,0
Catering matrimoni,Lazio,2020.0,1.0,15.0,0.47,0
Catering matrimoni,Lazio,2020.0,2.0,16.0,0.0,0
Catering matrimoni,Lazio,2020.0,3.0,5.0,0.0,0
Catering matrimoni,Lazio,2020.0,4.0,5.0,0.0,0
Catering matrimoni,Lazio,2020.0,5.0,2.0,0.0,0
Catering matrimoni,Liguria,2018.0,1.0,1.0,0.0,0
Catering matrimoni,Liguria,2018.0,2.0,1.0,0.0,0
Catering matrimoni,Liguria,2018.0,3.0,0.0,0.0,0
Catering matrimoni,Liguria,2018.0,4.0,2.0,0.0,0
Catering matrimoni,Liguria,2018.0,5.0,5.0,0.0,0
Catering matrimoni,Liguria,2018.0,6.0,4.0,0.0,0
Catering matrimoni,Liguria,2018.0,7.0,3.0,0.0,0
Catering matrimoni,Liguria,2018.0,8.0,1.0,0.0,0
Catering matrimoni,Liguria,2018.0,9.0,1.0,0.0,0
Catering matrimoni,Liguria,2018.0,10.0,4.0,0.0,0
Catering matrimoni,Liguria,2018.0,11.0,2.0,0.0,0
Catering matrimoni,Liguria,2018.0,12.0,3.0,0.0,0
Catering matrimoni,Liguria,2019.0,1.0,4.0,0.11,0
Catering matrimoni,Liguria,2019.0,2.0,3.0,0.0,0
Catering matrimoni,Liguria,2019.0,3.0,10.0,0.31,0
Catering matrimoni,Liguria,2019.0,4.0,10.0,0.0,0
Catering matrimoni,Liguria,2019.0,5.0,16.0,0.0,0
Catering matrimoni,Liguria,2019.0,6.0,10.0,0.3,0
Catering matrimoni,Liguria,2019.0,7.0,9.0,0.0,0
Catering matrimoni,Liguria,2019.0,8.0,6.0,0.0,0
Catering matrimoni,Liguria,2019.0,9.0,6.0,0.19,0
Catering matrimoni,Liguria,2019.0,10.0,6.0,0.0,0
Catering matrimoni,Liguria,2019.0,11.0,5.0,0.0,0
Catering matrimoni,Liguria,2019.0,12.0,1.0,0.0,0
Catering matrimoni,Liguria,2020.0,1.0,4.0,0.12,0
Catering matrimoni,Liguria,2020.0,2.0,1.0,0.0,0
Catering matrimoni,Liguria,2020.0,3.0,1.0,0.0,0
Catering matrimoni,Liguria,2020.0,4.0,0.0,0.0,0
Catering matrimoni,Liguria,2020.0,5.0,1.0,0.0,0
Catering matrimoni,Lombardia,2018.0,1.0,9.0,0.0,0
Catering matrimoni,Lombardia,2018.0,2.0,5.0,0.0,0
Catering matrimoni,Lombardia,2018.0,3.0,8.0,0.0,0
Catering matrimoni,Lombardia,2018.0,4.0,5.0,0.0,0
Catering matrimoni,Lombardia,2018.0,5.0,20.0,0.0,0
Catering matrimoni,Lombardia,2018.0,6.0,12.0,0.0,0
Catering matrimoni,Lombardia,2018.0,7.0,14.0,0.0,0
Catering matrimoni,Lombardia,2018.0,8.0,13.0,0.0,0
Catering matrimoni,Lombardia,2018.0,9.0,9.0,0.0,0
Catering matrimoni,Lombardia,2018.0,10.0,25.0,0.0,0
Catering matrimoni,Lombardia,2018.0,11.0,12.0,0.0,0
Catering matrimoni,Lombardia,2018.0,12.0,6.0,0.0,0
Catering matrimoni,Lombardia,2019.0,1.0,38.0,1.0,0
Catering matrimoni,Lombardia,2019.0,2.0,25.0,0.0,0
Catering matrimoni,Lombardia,2019.0,3.0,32.0,1.0,0
Catering matrimoni,Lombardia,2019.0,4.0,26.0,0.0,0
Catering matrimoni,Lombardia,2019.0,5.0,30.0,0.0,0
Catering matrimoni,Lombardia,2019.0,6.0,27.0,0.82,0
Catering matrimoni,Lombardia,2019.0,7.0,26.0,0.0,0
Catering matrimoni,Lombardia,2019.0,8.0,22.0,0.0,0
Catering matrimoni,Lombardia,2019.0,9.0,27.0,0.87,0
Catering matrimoni,Lombardia,2019.0,10.0,21.0,0.0,0
Catering matrimoni,Lombardia,2019.0,11.0,18.0,0.0,0
Catering matrimoni,Lombardia,2019.0,12.0,15.0,0.0,0
Catering matrimoni,Lombardia,2020.0,1.0,32.0,1.0,0
Catering matrimoni,Lombardia,2020.0,2.0,12.0,0.0,0
Catering matrimoni,Lombardia,2020.0,3.0,8.0,0.0,0
Catering matrimoni,Lombardia,2020.0,4.0,3.0,0.0,0
Catering matrimoni,Lombardia,2020.0,5.0,4.0,0.0,0
Catering matrimoni,Marche,2018.0,1.0,0.0,0.0,0
Catering matrimoni,Marche,2018.0,2.0,0.0,0.0,0
Catering matrimoni,Marche,2018.0,3.0,0.0,0.0,0
Catering matrimoni,Marche,2018.0,4.0,0.0,0.0,0
Catering matrimoni,Marche,2018.0,5.0,2.0,0.0,0
Catering matrimoni,Marche,2018.0,6.0,1.0,0.0,0
Catering matrimoni,Marche,2018.0,7.0,1.0,0.0,0
Catering matrimoni,Marche,2018.0,8.0,1.0,0.0,0
Catering matrimoni,Marche,2018.0,9.0,1.0,0.0,0
Catering matrimoni,Marche,2018.0,10.0,0.0,0.0,0
Catering matrimoni,Marche,2018.0,11.0,3.0,0.0,0
Catering matrimoni,Marche,2018.0,12.0,1.0,0.0,0
Catering matrimoni,Marche,2019.0,1.0,4.0,0.11,0
Catering matrimoni,Marche,2019.0,2.0,3.0,0.0,0
Catering matrimoni,Marche,2019.0,3.0,1.0,0.03,0
Catering matrimoni,Marche,2019.0,4.0,0.0,0.0,0
Catering matrimoni,Marche,2019.0,5.0,3.0,0.0,0
Catering matrimoni,Marche,2019.0,6.0,5.0,0.15,0
Catering matrimoni,Marche,2019.0,7.0,2.0,0.0,0
Catering matrimoni,Marche,2019.0,8.0,1.0,0.0,0
Catering matrimoni,Marche,2019.0,9.0,3.0,0.1,0
Catering matrimoni,Marche,2019.0,10.0,0.0,0.0,0
Catering matrimoni,Marche,2019.0,11.0,1.0,0.0,0
Catering matrimoni,Marche,2019.0,12.0,3.0,0.0,0
Catering matrimoni,Marche,2020.0,1.0,0.0,0.0,0
Catering matrimoni,Marche,2020.0,2.0,6.0,0.0,0
Catering matrimoni,Marche,2020.0,3.0,0.0,0.0,0
Catering matrimoni,Marche,2020.0,4.0,0.0,0.0,0
Catering matrimoni,Marche,2020.0,5.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,1.0,2.0,0.0,0
Catering matrimoni,Molise,2018.0,2.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,3.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,4.0,1.0,0.0,0
Catering matrimoni,Molise,2018.0,5.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,6.0,1.0,0.0,0
Catering matrimoni,Molise,2018.0,7.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,8.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,9.0,1.0,0.0,0
Catering matrimoni,Molise,2018.0,10.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,11.0,0.0,0.0,0
Catering matrimoni,Molise,2018.0,12.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,1.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,2.0,2.0,0.0,0
Catering matrimoni,Molise,2019.0,3.0,1.0,0.03,0
Catering matrimoni,Molise,2019.0,4.0,2.0,0.0,0
Catering matrimoni,Molise,2019.0,5.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,6.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,7.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,8.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,9.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,10.0,1.0,0.0,0
Catering matrimoni,Molise,2019.0,11.0,0.0,0.0,0
Catering matrimoni,Molise,2019.0,12.0,0.0,0.0,0
Catering matrimoni,Molise,2020.0,1.0,0.0,0.0,0
Catering matrimoni,Molise,2020.0,2.0,0.0,0.0,0
Catering matrimoni,Molise,2020.0,3.0,0.0,0.0,0
Catering matrimoni,Molise,2020.0,4.0,0.0,0.0,0
Catering matrimoni,Molise,2020.0,5.0,0.0,0.0,0
Catering matrimoni,Piemonte,2018.0,1.0,8.0,0.0,0
Catering matrimoni,Piemonte,2018.0,2.0,2.0,0.0,0
Catering matrimoni,Piemonte,2018.0,3.0,7.0,0.0,0
Catering matrimoni,Piemonte,2018.0,4.0,3.0,0.0,0
Catering matrimoni,Piemonte,2018.0,5.0,11.0,0.0,0
Catering matrimoni,Piemonte,2018.0,6.0,13.0,0.0,0
Catering matrimoni,Piemonte,2018.0,7.0,6.0,0.0,0
Catering matrimoni,Piemonte,2018.0,8.0,8.0,0.0,0
Catering matrimoni,Piemonte,2018.0,9.0,8.0,0.0,0
Catering matrimoni,Piemonte,2018.0,10.0,5.0,0.0,0
Catering matrimoni,Piemonte,2018.0,11.0,2.0,0.0,0
Catering matrimoni,Piemonte,2018.0,12.0,6.0,0.0,0
Catering matrimoni,Piemonte,2019.0,1.0,10.0,0.26,0
Catering matrimoni,Piemonte,2019.0,2.0,12.0,0.0,0
Catering matrimoni,Piemonte,2019.0,3.0,14.0,0.44,0
Catering matrimoni,Piemonte,2019.0,4.0,13.0,0.0,0
Catering matrimoni,Piemonte,2019.0,5.0,12.0,0.0,0
Catering matrimoni,Piemonte,2019.0,6.0,19.0,0.58,0
Catering matrimoni,Piemonte,2019.0,7.0,13.0,0.0,0
Catering matrimoni,Piemonte,2019.0,8.0,12.0,0.0,0
Catering matrimoni,Piemonte,2019.0,9.0,31.0,1.0,0
Catering matrimoni,Piemonte,2019.0,10.0,13.0,0.0,0
Catering matrimoni,Piemonte,2019.0,11.0,12.0,0.0,0
Catering matrimoni,Piemonte,2019.0,12.0,3.0,0.0,0
Catering matrimoni,Piemonte,2020.0,1.0,16.0,0.5,0
Catering matrimoni,Piemonte,2020.0,2.0,9.0,0.0,0
Catering matrimoni,Piemonte,2020.0,3.0,2.0,0.0,0
Catering matrimoni,Piemonte,2020.0,4.0,4.0,0.0,0
Catering matrimoni,Piemonte,2020.0,5.0,4.0,0.0,0
Catering matrimoni,Puglia,2018.0,1.0,4.0,0.0,0
Catering matrimoni,Puglia,2018.0,2.0,1.0,0.0,0
Catering matrimoni,Puglia,2018.0,3.0,3.0,0.0,0
Catering matrimoni,Puglia,2018.0,4.0,1.0,0.0,0
Catering matrimoni,Puglia,2018.0,5.0,3.0,0.0,0
Catering matrimoni,Puglia,2018.0,6.0,4.0,0.0,0
Catering matrimoni,Puglia,2018.0,7.0,7.0,0.0,0
Catering matrimoni,Puglia,2018.0,8.0,10.0,0.0,0
Catering matrimoni,Puglia,2018.0,9.0,2.0,0.0,0
Catering matrimoni,Puglia,2018.0,10.0,1.0,0.0,0
Catering matrimoni,Puglia,2018.0,11.0,5.0,0.0,0
Catering matrimoni,Puglia,2018.0,12.0,2.0,0.0,0
Catering matrimoni,Puglia,2019.0,1.0,8.0,0.21,0
Catering matrimoni,Puglia,2019.0,2.0,6.0,0.0,0
Catering matrimoni,Puglia,2019.0,3.0,6.0,0.19,0
Catering matrimoni,Puglia,2019.0,4.0,4.0,0.0,0
Catering matrimoni,Puglia,2019.0,5.0,8.0,0.0,0
Catering matrimoni,Puglia,2019.0,6.0,7.0,0.21,0
Catering matrimoni,Puglia,2019.0,7.0,7.0,0.0,0
Catering matrimoni,Puglia,2019.0,8.0,5.0,0.0,0
Catering matrimoni,Puglia,2019.0,9.0,4.0,0.13,0
Catering matrimoni,Puglia,2019.0,10.0,2.0,0.0,0
Catering matrimoni,Puglia,2019.0,11.0,3.0,0.0,0
Catering matrimoni,Puglia,2019.0,12.0,4.0,0.0,0
Catering matrimoni,Puglia,2020.0,1.0,9.0,0.28,0
Catering matrimoni,Puglia,2020.0,2.0,8.0,0.0,0
Catering matrimoni,Puglia,2020.0,3.0,0.0,0.0,0
Catering matrimoni,Puglia,2020.0,4.0,2.0,0.0,0
Catering matrimoni,Puglia,2020.0,5.0,1.0,0.0,0
Catering matrimoni,Sardegna,2018.0,1.0,3.0,0.0,0
Catering matrimoni,Sardegna,2018.0,2.0,3.0,0.0,0
Catering matrimoni,Sardegna,2018.0,3.0,2.0,0.0,0
Catering matrimoni,Sardegna,2018.0,4.0,6.0,0.0,0
Catering matrimoni,Sardegna,2018.0,5.0,2.0,0.0,0
Catering matrimoni,Sardegna,2018.0,6.0,0.0,0.0,0
Catering matrimoni,Sardegna,2018.0,7.0,3.0,0.0,0
Catering matrimoni,Sardegna,2018.0,8.0,1.0,0.0,0
Catering matrimoni,Sardegna,2018.0,9.0,5.0,0.0,0
Catering matrimoni,Sardegna,2018.0,10.0,2.0,0.0,0
Catering matrimoni,Sardegna,2018.0,11.0,0.0,0.0,0
Catering matrimoni,Sardegna,2018.0,12.0,2.0,0.0,0
Catering matrimoni,Sardegna,2019.0,1.0,5.0,0.13,0
Catering matrimoni,Sardegna,2019.0,2.0,6.0,0.0,0
Catering matrimoni,Sardegna,2019.0,3.0,3.0,0.09,0
Catering matrimoni,Sardegna,2019.0,4.0,8.0,0.0,0
Catering matrimoni,Sardegna,2019.0,5.0,7.0,0.0,0
Catering matrimoni,Sardegna,2019.0,6.0,8.0,0.24,0
Catering matrimoni,Sardegna,2019.0,7.0,5.0,0.0,0
Catering matrimoni,Sardegna,2019.0,8.0,7.0,0.0,0
Catering matrimoni,Sardegna,2019.0,9.0,7.0,0.23,0
Catering matrimoni,Sardegna,2019.0,10.0,5.0,0.0,0
Catering matrimoni,Sardegna,2019.0,11.0,4.0,0.0,0
Catering matrimoni,Sardegna,2019.0,12.0,2.0,0.0,0
Catering matrimoni,Sardegna,2020.0,1.0,5.0,0.16,0
Catering matrimoni,Sardegna,2020.0,2.0,1.0,0.0,0
Catering matrimoni,Sardegna,2020.0,3.0,2.0,0.0,0
Catering matrimoni,Sardegna,2020.0,4.0,0.0,0.0,0
Catering matrimoni,Sardegna,2020.0,5.0,2.0,0.0,0
Catering matrimoni,Sicilia,2018.0,1.0,3.0,0.0,0
Catering matrimoni,Sicilia,2018.0,2.0,3.0,0.0,0
Catering matrimoni,Sicilia,2018.0,3.0,3.0,0.0,0
Catering matrimoni,Sicilia,2018.0,4.0,3.0,0.0,0
Catering matrimoni,Sicilia,2018.0,5.0,3.0,0.0,0
Catering matrimoni,Sicilia,2018.0,6.0,5.0,0.0,0
Catering matrimoni,Sicilia,2018.0,7.0,8.0,0.0,0
Catering matrimoni,Sicilia,2018.0,8.0,4.0,0.0,0
Catering matrimoni,Sicilia,2018.0,9.0,2.0,0.0,0
Catering matrimoni,Sicilia,2018.0,10.0,2.0,0.0,0
Catering matrimoni,Sicilia,2018.0,11.0,3.0,0.0,0
Catering matrimoni,Sicilia,2018.0,12.0,2.0,0.0,0
Catering matrimoni,Sicilia,2019.0,1.0,9.0,0.24,0
Catering matrimoni,Sicilia,2019.0,2.0,11.0,0.0,0
Catering matrimoni,Sicilia,2019.0,3.0,16.0,0.5,0
Catering matrimoni,Sicilia,2019.0,4.0,8.0,0.0,0
Catering matrimoni,Sicilia,2019.0,5.0,19.0,0.0,0
Catering matrimoni,Sicilia,2019.0,6.0,21.0,0.64,0
Catering matrimoni,Sicilia,2019.0,7.0,10.0,0.0,0
Catering matrimoni,Sicilia,2019.0,8.0,11.0,0.0,0
Catering matrimoni,Sicilia,2019.0,9.0,13.0,0.42,0
Catering matrimoni,Sicilia,2019.0,10.0,6.0,0.0,0
Catering matrimoni,Sicilia,2019.0,11.0,6.0,0.0,0
Catering matrimoni,Sicilia,2019.0,12.0,7.0,0.0,0
Catering matrimoni,Sicilia,2020.0,1.0,14.0,0.44,0
Catering matrimoni,Sicilia,2020.0,2.0,5.0,0.0,0
Catering matrimoni,Sicilia,2020.0,3.0,3.0,0.0,0
Catering matrimoni,Sicilia,2020.0,4.0,5.0,0.0,0
Catering matrimoni,Sicilia,2020.0,5.0,2.0,0.0,0
Catering matrimoni,Toscana,2018.0,1.0,4.0,0.0,0
Catering matrimoni,Toscana,2018.0,2.0,4.0,0.0,0
Catering matrimoni,Toscana,2018.0,3.0,4.0,0.0,0
Catering matrimoni,Toscana,2018.0,4.0,4.0,0.0,0
Catering matrimoni,Toscana,2018.0,5.0,5.0,0.0,0
Catering matrimoni,Toscana,2018.0,6.0,9.0,0.0,0
Catering matrimoni,Toscana,2018.0,7.0,12.0,0.0,0
Catering matrimoni,Toscana,2018.0,8.0,11.0,0.0,0
Catering matrimoni,Toscana,2018.0,9.0,22.0,0.0,0
Catering matrimoni,Toscana,2018.0,10.0,14.0,0.0,0
Catering matrimoni,Toscana,2018.0,11.0,14.0,0.0,0
Catering matrimoni,Toscana,2018.0,12.0,8.0,0.0,0
Catering matrimoni,Toscana,2019.0,1.0,21.0,0.55,0
Catering matrimoni,Toscana,2019.0,2.0,8.0,0.0,0
Catering matrimoni,Toscana,2019.0,3.0,18.0,0.56,0
Catering matrimoni,Toscana,2019.0,4.0,16.0,0.0,0
Catering matrimoni,Toscana,2019.0,5.0,27.0,0.0,0
Catering matrimoni,Toscana,2019.0,6.0,11.0,0.33,0
Catering matrimoni,Toscana,2019.0,7.0,18.0,0.0,0
Catering matrimoni,Toscana,2019.0,8.0,13.0,0.0,0
Catering matrimoni,Toscana,2019.0,9.0,21.0,0.68,0
Catering matrimoni,Toscana,2019.0,10.0,14.0,0.0,0
Catering matrimoni,Toscana,2019.0,11.0,1.0,0.0,0
Catering matrimoni,Toscana,2019.0,12.0,9.0,0.0,0
Catering matrimoni,Toscana,2020.0,1.0,9.0,0.28,0
Catering matrimoni,Toscana,2020.0,2.0,11.0,0.0,0
Catering matrimoni,Toscana,2020.0,3.0,4.0,0.0,0
Catering matrimoni,Toscana,2020.0,4.0,3.0,0.0,0
Catering matrimoni,Toscana,2020.0,5.0,3.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,1.0,0.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,2.0,1.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,3.0,0.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,4.0,0.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,5.0,0.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,6.0,1.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,7.0,2.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,8.0,0.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,9.0,2.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,10.0,1.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,11.0,0.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2018.0,12.0,2.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,1.0,1.0,0.03,0
Catering matrimoni,Trentino-Alto Adige,2019.0,2.0,1.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,3.0,2.0,0.06,0
Catering matrimoni,Trentino-Alto Adige,2019.0,4.0,2.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,5.0,6.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,6.0,1.0,0.03,0
Catering matrimoni,Trentino-Alto Adige,2019.0,7.0,2.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,8.0,2.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,9.0,4.0,0.13,0
Catering matrimoni,Trentino-Alto Adige,2019.0,10.0,1.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,11.0,2.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2019.0,12.0,1.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2020.0,1.0,3.0,0.09,0
Catering matrimoni,Trentino-Alto Adige,2020.0,2.0,4.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2020.0,3.0,1.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2020.0,4.0,0.0,0.0,0
Catering matrimoni,Trentino-Alto Adige,2020.0,5.0,0.0,0.0,0
Catering matrimoni,Umbria,2018.0,1.0,2.0,0.0,0
Catering matrimoni,Umbria,2018.0,2.0,1.0,0.0,0
Catering matrimoni,Umbria,2018.0,3.0,0.0,0.0,0
Catering matrimoni,Umbria,2018.0,4.0,1.0,0.0,0
Catering matrimoni,Umbria,2018.0,5.0,1.0,0.0,0
Catering matrimoni,Umbria,2018.0,6.0,2.0,0.0,0
Catering matrimoni,Umbria,2018.0,7.0,2.0,0.0,0
Catering matrimoni,Umbria,2018.0,8.0,2.0,0.0,0
Catering matrimoni,Umbria,2018.0,9.0,1.0,0.0,0
Catering matrimoni,Umbria,2018.0,10.0,3.0,0.0,0
Catering matrimoni,Umbria,2018.0,11.0,0.0,0.0,0
Catering matrimoni,Umbria,2018.0,12.0,0.0,0.0,0
Catering matrimoni,Umbria,2019.0,1.0,4.0,0.11,0
Catering matrimoni,Umbria,2019.0,2.0,2.0,0.0,0
Catering matrimoni,Umbria,2019.0,3.0,6.0,0.19,0
Catering matrimoni,Umbria,2019.0,4.0,4.0,0.0,0
Catering matrimoni,Umbria,2019.0,5.0,3.0,0.0,0
Catering matrimoni,Umbria,2019.0,6.0,4.0,0.12,0
Catering matrimoni,Umbria,2019.0,7.0,7.0,0.0,0
Catering matrimoni,Umbria,2019.0,8.0,0.0,0.0,0
Catering matrimoni,Umbria,2019.0,9.0,3.0,0.1,0
Catering matrimoni,Umbria,2019.0,10.0,1.0,0.0,0
Catering matrimoni,Umbria,2019.0,11.0,2.0,0.0,0
Catering matrimoni,Umbria,2019.0,12.0,1.0,0.0,0
Catering matrimoni,Umbria,2020.0,1.0,3.0,0.09,0
Catering matrimoni,Umbria,2020.0,2.0,2.0,0.0,0
Catering matrimoni,Umbria,2020.0,3.0,0.0,0.0,0
Catering matrimoni,Umbria,2020.0,4.0,0.0,0.0,0
Catering matrimoni,Umbria,2020.0,5.0,1.0,0.0,0
Catering matrimoni,Valle d'Aosta,2018.0,1.0,0.0,0.0,0
