ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index_percentage,Country_chosen
Organizzatore di feste e party,Sicilia,2019,0,0.03,1
Organizzatore di feste e party,Sicilia,2019,1,0.03,1
Organizzatore di feste e party,Sicilia,2019,2,0.03,1
Organizzatore di feste e party,Sicilia,2019,3,0.02,1
Organizzatore di feste e party,Sicilia,2019,4,0.03,1
Organizzatore di feste e party,Sicilia,2019,5,0.02,1
Organizzatore di feste e party,Sicilia,2019,6,0.03,1
Organizzatore di feste e party,Sicilia,2019,7,0.03,1
Organizzatore di feste e party,Sicilia,2019,8,0.04,1
Organizzatore di feste e party,Sicilia,2019,9,0.03,1
Organizzatore di feste e party,Sicilia,2019,10,0.04,1
Organizzatore di feste e party,Sicilia,2019,11,0.03,1
Organizzatore di feste e party,Sicilia,2020,3,0,1
Organizzatore di feste e party,Sicilia,2020,2,0.01,1
Organizzatore di feste e party,Sicilia,2020,1,0.04,1
Organizzatore di feste e party,Sicilia,2020,0,0.04,1
Organizzatore di feste e party,Toscana,2019,0,0.04,1
Organizzatore di feste e party,Toscana,2019,1,0.03,1
Organizzatore di feste e party,Toscana,2019,2,0.03,1
Organizzatore di feste e party,Toscana,2019,3,0.03,1
Organizzatore di feste e party,Toscana,2019,4,0.03,1
Organizzatore di feste e party,Toscana,2019,5,0.03,1
Organizzatore di feste e party,Toscana,2019,6,0.02,1
Organizzatore di feste e party,Toscana,2019,7,0.03,1
Organizzatore di feste e party,Toscana,2019,8,0.06,1
Organizzatore di feste e party,Toscana,2019,9,0.06,1
Organizzatore di feste e party,Toscana,2019,10,0.06,1
Organizzatore di feste e party,Toscana,2019,11,0.04,1
Organizzatore di feste e party,Toscana,2020,3,0,1
Organizzatore di feste e party,Toscana,2020,2,0.02,1
Organizzatore di feste e party,Toscana,2020,1,0.05,1
Organizzatore di feste e party,Toscana,2020,0,0.07,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,0,0,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,1,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,2,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,3,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,4,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,5,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,6,0,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,7,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,8,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,9,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,10,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2019,11,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2020,3,0,1
Organizzatore di feste e party,Trentino-Alto Adige,2020,2,0,1
Organizzatore di feste e party,Trentino-Alto Adige,2020,1,0.01,1
Organizzatore di feste e party,Trentino-Alto Adige,2020,0,0.01,1
Organizzatore di feste e party,Umbria,2019,0,0,1
Organizzatore di feste e party,Umbria,2019,1,0,1
Organizzatore di feste e party,Umbria,2019,2,0.01,1
Organizzatore di feste e party,Umbria,2019,3,0,1
Organizzatore di feste e party,Umbria,2019,4,0.01,1
Organizzatore di feste e party,Umbria,2019,5,0,1
Organizzatore di feste e party,Umbria,2019,6,0.01,1
Organizzatore di feste e party,Umbria,2019,7,0.01,1
Organizzatore di feste e party,Umbria,2019,8,0.01,1
Organizzatore di feste e party,Umbria,2019,9,0.01,1
Organizzatore di feste e party,Umbria,2019,10,0.01,1
Organizzatore di feste e party,Umbria,2019,11,0.01,1
Organizzatore di feste e party,Umbria,2020,2,0,1
Organizzatore di feste e party,Umbria,2020,3,0,1
Organizzatore di feste e party,Umbria,2020,1,0.01,1
Organizzatore di feste e party,Umbria,2020,0,0.01,1
Organizzatore di feste e party,Valle d'Aosta,2019,0,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,1,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,2,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,3,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,4,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,5,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,6,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,7,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,8,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,9,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,10,0,1
Organizzatore di feste e party,Valle d'Aosta,2019,11,0,1
Organizzatore di feste e party,Valle d'Aosta,2020,3,0,1
Organizzatore di feste e party,Valle d'Aosta,2020,2,0,1
Organizzatore di feste e party,Valle d'Aosta,2020,1,0,1
Organizzatore di feste e party,Valle d'Aosta,2020,0,0,1
Organizzatore di feste e party,Veneto,2019,0,0.05,1
Organizzatore di feste e party,Veneto,2019,1,0.05,1
Organizzatore di feste e party,Veneto,2019,2,0.05,1
Organizzatore di feste e party,Veneto,2019,3,0.03,1
Organizzatore di feste e party,Veneto,2019,4,0.06,1
Organizzatore di feste e party,Veneto,2019,5,0.05,1
Organizzatore di feste e party,Veneto,2019,6,0.05,1
Organizzatore di feste e party,Veneto,2019,7,0.04,1
Organizzatore di feste e party,Veneto,2019,8,0.08,1
Organizzatore di feste e party,Veneto,2019,9,0.08,1
Organizzatore di feste e party,Veneto,2019,10,0.08,1
Organizzatore di feste e party,Veneto,2019,11,0.07,1
Organizzatore di feste e party,Veneto,2020,3,0.01,1
Organizzatore di feste e party,Veneto,2020,2,0.02,1
Organizzatore di feste e party,Veneto,2020,1,0.06,1
Organizzatore di feste e party,Veneto,2020,0,0.1,1
Personal trainer,Abruzzo,2019,0,0.02,1
Personal trainer,Abruzzo,2019,1,0.02,1
Personal trainer,Abruzzo,2019,2,0.01,1
Personal trainer,Abruzzo,2019,3,0.01,1
Personal trainer,Abruzzo,2019,4,0.01,1
Personal trainer,Abruzzo,2019,5,0.01,1
Personal trainer,Abruzzo,2019,6,0.01,1
Personal trainer,Abruzzo,2019,7,0.02,1
Personal trainer,Abruzzo,2019,8,0.02,1
Personal trainer,Abruzzo,2019,9,0.01,1
Personal trainer,Abruzzo,2019,10,0.01,1
Personal trainer,Abruzzo,2019,11,0.01,1
Personal trainer,Abruzzo,2020,3,0,1
Personal trainer,Abruzzo,2020,2,0.01,1
Personal trainer,Abruzzo,2020,1,0.01,1
Personal trainer,Abruzzo,2020,0,0.01,1
Personal trainer,Basilicata,2019,0,0,1
Personal trainer,Basilicata,2019,1,0,1
Personal trainer,Basilicata,2019,2,0,1
Personal trainer,Basilicata,2019,3,0,1
Personal trainer,Basilicata,2019,4,0,1
Personal trainer,Basilicata,2019,5,0,1
Personal trainer,Basilicata,2019,6,0,1
Personal trainer,Basilicata,2019,7,0,1
Personal trainer,Basilicata,2019,8,0,1
Personal trainer,Basilicata,2019,9,0,1
Personal trainer,Basilicata,2019,10,0,1
Personal trainer,Basilicata,2019,11,0,1
Personal trainer,Basilicata,2020,3,0,1
Personal trainer,Basilicata,2020,2,0,1
Personal trainer,Basilicata,2020,1,0,1
Personal trainer,Basilicata,2020,0,0,1
Personal trainer,Calabria,2019,0,0.02,1
Personal trainer,Calabria,2019,1,0.01,1
Personal trainer,Calabria,2019,2,0,1
Personal trainer,Calabria,2019,3,0.01,1
Personal trainer,Calabria,2019,4,0.01,1
Personal trainer,Calabria,2019,5,0.01,1
Personal trainer,Calabria,2019,6,0.01,1
Personal trainer,Calabria,2019,7,0.01,1
Personal trainer,Calabria,2019,8,0.01,1
Personal trainer,Calabria,2019,9,0.01,1
Personal trainer,Calabria,2019,10,0.01,1
Personal trainer,Calabria,2019,11,0.01,1
Personal trainer,Calabria,2020,3,0,1
Personal trainer,Calabria,2020,2,0,1
Personal trainer,Calabria,2020,1,0.01,1
Personal trainer,Calabria,2020,0,0.01,1
Personal trainer,Campania,2019,0,0.08,1
Personal trainer,Campania,2019,1,0.05,1
Personal trainer,Campania,2019,2,0.05,1
Personal trainer,Campania,2019,3,0.05,1
Personal trainer,Campania,2019,4,0.05,1
Personal trainer,Campania,2019,5,0.04,1
Personal trainer,Campania,2019,6,0.05,1
Personal trainer,Campania,2019,7,0.06,1
Personal trainer,Campania,2019,8,0.08,1
Personal trainer,Campania,2019,9,0.05,1
Personal trainer,Campania,2019,10,0.04,1
Personal trainer,Campania,2019,11,0.03,1
Personal trainer,Campania,2020,3,0.02,1
Personal trainer,Campania,2020,2,0.03,1
Personal trainer,Campania,2020,1,0.05,1
Personal trainer,Campania,2020,0,0.06,1
Personal trainer,Emilia-Romagna,2019,0,0.11,1
Personal trainer,Emilia-Romagna,2019,1,0.07,1
Personal trainer,Emilia-Romagna,2019,2,0.06,1
Personal trainer,Emilia-Romagna,2019,3,0.06,1
Personal trainer,Emilia-Romagna,2019,4,0.08,1
Personal trainer,Emilia-Romagna,2019,5,0.06,1
Personal trainer,Emilia-Romagna,2019,6,0.07,1
Personal trainer,Emilia-Romagna,2019,7,0.07,1
Personal trainer,Emilia-Romagna,2019,8,0.07,1
Personal trainer,Emilia-Romagna,2019,9,0.06,1
Personal trainer,Emilia-Romagna,2019,10,0.05,1
Personal trainer,Emilia-Romagna,2019,11,0.03,1
Personal trainer,Emilia-Romagna,2020,3,0.03,1
Personal trainer,Emilia-Romagna,2020,2,0.03,1
Personal trainer,Emilia-Romagna,2020,1,0.06,1
Personal trainer,Emilia-Romagna,2020,0,0.09,1
Personal trainer,Friuli Venezia Giulia,2019,0,0.02,1
Personal trainer,Friuli Venezia Giulia,2019,1,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,2,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,3,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,4,0.02,1
Personal trainer,Friuli Venezia Giulia,2019,5,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,6,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,7,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,8,0.02,1
Personal trainer,Friuli Venezia Giulia,2019,9,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,10,0.01,1
Personal trainer,Friuli Venezia Giulia,2019,11,0.01,1
Personal trainer,Friuli Venezia Giulia,2020,3,0.01,1
Personal trainer,Friuli Venezia Giulia,2020,2,0.01,1
Personal trainer,Friuli Venezia Giulia,2020,1,0.01,1
Personal trainer,Friuli Venezia Giulia,2020,0,0.02,1
Personal trainer,Italia,2019,0,1,1
Personal trainer,Italia,2019,1,0.61,1
Personal trainer,Italia,2019,2,0.62,1
Personal trainer,Italia,2019,3,0.54,1
Personal trainer,Italia,2019,4,0.79,1
Personal trainer,Italia,2019,5,0.58,1
Personal trainer,Italia,2019,6,0.58,1
Personal trainer,Italia,2019,7,0.65,1
Personal trainer,Italia,2019,8,0.79,1
Personal trainer,Italia,2019,9,0.57,1
Personal trainer,Italia,2019,10,0.5,1
Personal trainer,Italia,2019,11,0.35,1
Personal trainer,Italia,2020,0,1,1
Personal trainer,Italia,2020,1,1,1
Personal trainer,Italia,2020,2,0,1
Personal trainer,Italia,2020,3,0,1
Personal trainer,Lazio,2019,0,0.11,1
Personal trainer,Lazio,2019,1,0.07,1
Personal trainer,Lazio,2019,2,0.07,1
Personal trainer,Lazio,2019,3,0.06,1
Personal trainer,Lazio,2019,4,0.1,1
Personal trainer,Lazio,2019,5,0.06,1
Personal trainer,Lazio,2019,6,0.07,1
Personal trainer,Lazio,2019,7,0.07,1
Personal trainer,Lazio,2019,8,0.09,1
Personal trainer,Lazio,2019,9,0.07,1
Personal trainer,Lazio,2019,10,0.06,1
Personal trainer,Lazio,2019,11,0.04,1
Personal trainer,Lazio,2020,3,0.03,1
Personal trainer,Lazio,2020,2,0.04,1
Personal trainer,Lazio,2020,1,0.07,1
Personal trainer,Lazio,2020,0,0.09,1
Personal trainer,Liguria,2019,0,0.02,1
Personal trainer,Liguria,2019,1,0.02,1
Personal trainer,Liguria,2019,2,0.01,1
Personal trainer,Liguria,2019,3,0.01,1
Personal trainer,Liguria,2019,4,0.02,1
Personal trainer,Liguria,2019,5,0.02,1
Personal trainer,Liguria,2019,6,0.01,1
Personal trainer,Liguria,2019,7,0.01,1
Personal trainer,Liguria,2019,8,0.02,1
Personal trainer,Liguria,2019,9,0.01,1
Personal trainer,Liguria,2019,10,0.01,1
Personal trainer,Liguria,2019,11,0.01,1
Personal trainer,Liguria,2020,3,0.01,1
Personal trainer,Liguria,2020,2,0.01,1
Personal trainer,Liguria,2020,1,0.01,1
Personal trainer,Liguria,2020,0,0.02,1
Personal trainer,Lombardia,2019,0,0.23,1
Personal trainer,Lombardia,2019,1,0.14,1
Personal trainer,Lombardia,2019,2,0.14,1
Personal trainer,Lombardia,2019,3,0.12,1
Personal trainer,Lombardia,2019,4,0.18,1
Personal trainer,Lombardia,2019,5,0.14,1
Personal trainer,Lombardia,2019,6,0.12,1
Personal trainer,Lombardia,2019,7,0.15,1
Personal trainer,Lombardia,2019,8,0.17,1
Personal trainer,Lombardia,2019,9,0.13,1
Personal trainer,Lombardia,2019,10,0.12,1
Personal trainer,Lombardia,2019,11,0.08,1
Personal trainer,Lombardia,2020,3,0.06,1
Personal trainer,Lombardia,2020,2,0.07,1
Personal trainer,Lombardia,2020,1,0.14,1
Personal trainer,Lombardia,2020,0,0.18,1
Personal trainer,Marche,2019,0,0.02,1
Personal trainer,Marche,2019,1,0.02,1
Personal trainer,Marche,2019,2,0.01,1
Personal trainer,Marche,2019,3,0.01,1
Personal trainer,Marche,2019,4,0.02,1
Personal trainer,Marche,2019,5,0.01,1
Personal trainer,Marche,2019,6,0.01,1
Personal trainer,Marche,2019,7,0.02,1
Personal trainer,Marche,2019,8,0.02,1
Personal trainer,Marche,2019,9,0.01,1
Personal trainer,Marche,2019,10,0.01,1
Personal trainer,Marche,2019,11,0.01,1
Personal trainer,Marche,2020,3,0.01,1
Personal trainer,Marche,2020,2,0.01,1
Personal trainer,Marche,2020,1,0.01,1
Personal trainer,Marche,2020,0,0.02,1
Personal trainer,Molise,2019,0,0,1
Personal trainer,Molise,2019,1,0,1
Personal trainer,Molise,2019,2,0,1
Personal trainer,Molise,2019,3,0,1
Personal trainer,Molise,2019,4,0,1
Personal trainer,Molise,2019,5,0,1
Personal trainer,Molise,2019,6,0,1
Personal trainer,Molise,2019,7,0,1
Personal trainer,Molise,2019,8,0,1
Personal trainer,Molise,2019,9,0,1
Personal trainer,Molise,2019,10,0,1
Personal trainer,Molise,2019,11,0,1
Personal trainer,Molise,2020,3,0,1
Personal trainer,Molise,2020,2,0,1
Personal trainer,Molise,2020,1,0,1
Personal trainer,Molise,2020,0,0,1
Personal trainer,Piemonte,2019,0,0.07,1
Personal trainer,Piemonte,2019,1,0.05,1
Personal trainer,Piemonte,2019,2,0.06,1
Personal trainer,Piemonte,2019,3,0.05,1
Personal trainer,Piemonte,2019,4,0.06,1
Personal trainer,Piemonte,2019,5,0.05,1
Personal trainer,Piemonte,2019,6,0.04,1
Personal trainer,Piemonte,2019,7,0.05,1
Personal trainer,Piemonte,2019,8,0.06,1
Personal trainer,Piemonte,2019,9,0.05,1
Personal trainer,Piemonte,2019,10,0.04,1
Personal trainer,Piemonte,2019,11,0.03,1
Personal trainer,Piemonte,2020,3,0.02,1
Personal trainer,Piemonte,2020,2,0.03,1
Personal trainer,Piemonte,2020,1,0.05,1
Personal trainer,Piemonte,2020,0,0.06,1
Personal trainer,Puglia,2019,0,0.04,1
Personal trainer,Puglia,2019,1,0.03,1
Personal trainer,Puglia,2019,2,0.03,1
Personal trainer,Puglia,2019,3,0.02,1
Personal trainer,Puglia,2019,4,0.03,1
Personal trainer,Puglia,2019,5,0.03,1
Personal trainer,Puglia,2019,6,0.03,1
Personal trainer,Puglia,2019,7,0.03,1
Personal trainer,Puglia,2019,8,0.04,1
Personal trainer,Puglia,2019,9,0.03,1
Personal trainer,Puglia,2019,10,0.02,1
Personal trainer,Puglia,2019,11,0.01,1
Personal trainer,Puglia,2020,3,0.01,1
Personal trainer,Puglia,2020,2,0.01,1
Personal trainer,Puglia,2020,1,0.03,1
Personal trainer,Puglia,2020,0,0.03,1
Personal trainer,Sardegna,2019,0,0.02,1
Personal trainer,Sardegna,2019,1,0.01,1
Personal trainer,Sardegna,2019,2,0.01,1
Personal trainer,Sardegna,2019,3,0.02,1
Personal trainer,Sardegna,2019,4,0.02,1
Personal trainer,Sardegna,2019,5,0.01,1
Personal trainer,Sardegna,2019,6,0.01,1
Personal trainer,Sardegna,2019,7,0.01,1
Personal trainer,Sardegna,2019,8,0.02,1
Personal trainer,Sardegna,2019,9,0.01,1
Personal trainer,Sardegna,2019,10,0.01,1
Personal trainer,Sardegna,2019,11,0.01,1
Personal trainer,Sardegna,2020,3,0.01,1
Personal trainer,Sardegna,2020,2,0.01,1
Personal trainer,Sardegna,2020,1,0.01,1
Personal trainer,Sardegna,2020,0,0.02,1
Personal trainer,Sicilia,2019,0,0.05,1
Personal trainer,Sicilia,2019,1,0.03,1
Personal trainer,Sicilia,2019,2,0.02,1
Personal trainer,Sicilia,2019,3,0.02,1
Personal trainer,Sicilia,2019,4,0.04,1
Personal trainer,Sicilia,2019,5,0.03,1
Personal trainer,Sicilia,2019,6,0.03,1
Personal trainer,Sicilia,2019,7,0.03,1
Personal trainer,Sicilia,2019,8,0.04,1
Personal trainer,Sicilia,2019,9,0.03,1
Personal trainer,Sicilia,2019,10,0.02,1
Personal trainer,Sicilia,2019,11,0.02,1
Personal trainer,Sicilia,2020,3,0.01,1
Personal trainer,Sicilia,2020,2,0.02,1
Personal trainer,Sicilia,2020,1,0.03,1
Personal trainer,Sicilia,2020,0,0.04,1
Personal trainer,Toscana,2019,0,0.07,1
Personal trainer,Toscana,2019,1,0.04,1
Personal trainer,Toscana,2019,2,0.05,1
Personal trainer,Toscana,2019,3,0.04,1
Personal trainer,Toscana,2019,4,0.06,1
Personal trainer,Toscana,2019,5,0.04,1
Personal trainer,Toscana,2019,6,0.04,1
Personal trainer,Toscana,2019,7,0.05,1
Personal trainer,Toscana,2019,8,0.06,1
Personal trainer,Toscana,2019,9,0.04,1
Personal trainer,Toscana,2019,10,0.03,1
Personal trainer,Toscana,2019,11,0.03,1
Personal trainer,Toscana,2020,3,0.02,1
Personal trainer,Toscana,2020,2,0.02,1
Personal trainer,Toscana,2020,1,0.05,1
Personal trainer,Toscana,2020,0,0.06,1
Personal trainer,Trentino-Alto Adige,2019,0,0.01,1
Personal trainer,Trentino-Alto Adige,2019,1,0.01,1
Personal trainer,Trentino-Alto Adige,2019,2,0.01,1
Personal trainer,Trentino-Alto Adige,2019,3,0,1
Personal trainer,Trentino-Alto Adige,2019,4,0.01,1
Personal trainer,Trentino-Alto Adige,2019,5,0.01,1
Personal trainer,Trentino-Alto Adige,2019,6,0.01,1
Personal trainer,Trentino-Alto Adige,2019,7,0.01,1
Personal trainer,Trentino-Alto Adige,2019,8,0.01,1
Personal trainer,Trentino-Alto Adige,2019,9,0.01,1
Personal trainer,Trentino-Alto Adige,2019,10,0.01,1
Personal trainer,Trentino-Alto Adige,2019,11,0.01,1
Personal trainer,Trentino-Alto Adige,2020,3,0,1
Personal trainer,Trentino-Alto Adige,2020,2,0,1
Personal trainer,Trentino-Alto Adige,2020,1,0.01,1
Personal trainer,Trentino-Alto Adige,2020,0,0.01,1
Personal trainer,Umbria,2019,0,0.01,1
Personal trainer,Umbria,2019,1,0.01,1
Personal trainer,Umbria,2019,2,0,1
Personal trainer,Umbria,2019,3,0,1
Personal trainer,Umbria,2019,4,0.01,1
Personal trainer,Umbria,2019,5,0.01,1
Personal trainer,Umbria,2019,6,0.01,1
Personal trainer,Umbria,2019,7,0.01,1
Personal trainer,Umbria,2019,8,0.01,1
Personal trainer,Umbria,2019,9,0.01,1
Personal trainer,Umbria,2019,10,0,1
Personal trainer,Umbria,2019,11,0,1
Personal trainer,Umbria,2020,3,0,1
Personal trainer,Umbria,2020,2,0,1
Personal trainer,Umbria,2020,1,0.01,1
Personal trainer,Umbria,2020,0,0.01,1
Personal trainer,Valle d'Aosta,2019,0,0,1
Personal trainer,Valle d'Aosta,2019,1,0,1
Personal trainer,Valle d'Aosta,2019,2,0,1
Personal trainer,Valle d'Aosta,2019,3,0,1
Personal trainer,Valle d'Aosta,2019,4,0,1
Personal trainer,Valle d'Aosta,2019,5,0,1
Personal trainer,Valle d'Aosta,2019,6,0,1
Personal trainer,Valle d'Aosta,2019,7,0,1
Personal trainer,Valle d'Aosta,2019,8,0,1
Personal trainer,Valle d'Aosta,2019,9,0,1
Personal trainer,Valle d'Aosta,2019,10,0,1
Personal trainer,Valle d'Aosta,2019,11,0,1
Personal trainer,Valle d'Aosta,2020,3,0,1
Personal trainer,Valle d'Aosta,2020,2,0,1
Personal trainer,Valle d'Aosta,2020,1,0,1
Personal trainer,Valle d'Aosta,2020,0,0,1
Personal trainer,Veneto,2019,0,0.08,1
Personal trainer,Veneto,2019,1,0.04,1
Personal trainer,Veneto,2019,2,0.05,1
Personal trainer,Veneto,2019,3,0.04,1
Personal trainer,Veneto,2019,4,0.06,1
Personal trainer,Veneto,2019,5,0.05,1
Personal trainer,Veneto,2019,6,0.05,1
Personal trainer,Veneto,2019,7,0.05,1
Personal trainer,Veneto,2019,8,0.05,1
Personal trainer,Veneto,2019,9,0.04,1
Personal trainer,Veneto,2019,10,0.04,1
Personal trainer,Veneto,2019,11,0.03,1
Personal trainer,Veneto,2020,3,0.02,1
Personal trainer,Veneto,2020,2,0.03,1
Personal trainer,Veneto,2020,1,0.05,1
Personal trainer,Veneto,2020,0,0.06,1
Psicologo,Abruzzo,2019,0,0.01,1
Psicologo,Abruzzo,2019,1,0.01,1
Psicologo,Abruzzo,2019,2,0.01,1
Psicologo,Abruzzo,2019,3,0.01,1
Psicologo,Abruzzo,2019,4,0.01,1
Psicologo,Abruzzo,2019,5,0.01,1
Psicologo,Abruzzo,2019,6,0.01,1
Psicologo,Abruzzo,2019,7,0.01,1
Psicologo,Abruzzo,2019,8,0.02,1
Psicologo,Abruzzo,2019,9,0.02,1
Psicologo,Abruzzo,2019,10,0.01,1
Psicologo,Abruzzo,2019,11,0.01,1
Psicologo,Abruzzo,2020,3,0.01,1
Psicologo,Abruzzo,2020,2,0.01,1
Psicologo,Abruzzo,2020,1,0.01,1
Psicologo,Abruzzo,2020,0,0.02,1
Psicologo,Basilicata,2019,0,0,1
Psicologo,Basilicata,2019,1,0,1
Psicologo,Basilicata,2019,2,0,1
Psicologo,Basilicata,2019,3,0,1
Psicologo,Basilicata,2019,4,0,1
Psicologo,Basilicata,2019,5,0,1
Psicologo,Basilicata,2019,6,0,1
Psicologo,Basilicata,2019,7,0,1
Psicologo,Basilicata,2019,8,0,1
Psicologo,Basilicata,2019,9,0,1
Psicologo,Basilicata,2019,10,0,1
Psicologo,Basilicata,2019,11,0,1
Psicologo,Basilicata,2020,3,0,1
Psicologo,Basilicata,2020,2,0,1
Psicologo,Basilicata,2020,1,0,1
Psicologo,Basilicata,2020,0,0,1
Psicologo,Calabria,2019,0,0.01,1
Psicologo,Calabria,2019,1,0.01,1
Psicologo,Calabria,2019,2,0.01,1
Psicologo,Calabria,2019,3,0.01,1
Psicologo,Calabria,2019,4,0.02,1
Psicologo,Calabria,2019,5,0.01,1
Psicologo,Calabria,2019,6,0.02,1
Psicologo,Calabria,2019,7,0.02,1
Psicologo,Calabria,2019,8,0.02,1
Psicologo,Calabria,2019,9,0.02,1
Psicologo,Calabria,2019,10,0.02,1
Psicologo,Calabria,2019,11,0.01,1
Psicologo,Calabria,2020,3,0.01,1
Psicologo,Calabria,2020,2,0.01,1
Psicologo,Calabria,2020,1,0.01,1
Psicologo,Calabria,2020,0,0.02,1
Psicologo,Campania,2019,0,0.04,1
Psicologo,Campania,2019,1,0.05,1
Psicologo,Campania,2019,2,0.06,1
Psicologo,Campania,2019,3,0.05,1
Psicologo,Campania,2019,4,0.07,1
Psicologo,Campania,2019,5,0.07,1
Psicologo,Campania,2019,6,0.07,1
Psicologo,Campania,2019,7,0.05,1
Psicologo,Campania,2019,8,0.08,1
Psicologo,Campania,2019,9,0.09,1
Psicologo,Campania,2019,10,0.08,1
Psicologo,Campania,2019,11,0.03,1
Psicologo,Campania,2020,3,0.03,1
Psicologo,Campania,2020,2,0.04,1
Psicologo,Campania,2020,1,0.08,1
Psicologo,Campania,2020,0,0.08,1
Psicologo,Emilia-Romagna,2019,0,0.05,1
Psicologo,Emilia-Romagna,2019,1,0.04,1
Psicologo,Emilia-Romagna,2019,2,0.05,1
Psicologo,Emilia-Romagna,2019,3,0.04,1
Psicologo,Emilia-Romagna,2019,4,0.06,1
Psicologo,Emilia-Romagna,2019,5,0.05,1
Psicologo,Emilia-Romagna,2019,6,0.06,1
Psicologo,Emilia-Romagna,2019,7,0.05,1
Psicologo,Emilia-Romagna,2019,8,0.08,1
Psicologo,Emilia-Romagna,2019,9,0.08,1
Psicologo,Emilia-Romagna,2019,10,0.09,1
Psicologo,Emilia-Romagna,2019,11,0.04,1
Psicologo,Emilia-Romagna,2020,3,0.03,1
Psicologo,Emilia-Romagna,2020,2,0.05,1
Psicologo,Emilia-Romagna,2020,1,0.09,1
Psicologo,Emilia-Romagna,2020,0,0.1,1
Psicologo,Friuli Venezia Giulia,2019,0,0.01,1
Psicologo,Friuli Venezia Giulia,2019,1,0.01,1
Psicologo,Friuli Venezia Giulia,2019,2,0.01,1
Psicologo,Friuli Venezia Giulia,2019,3,0.01,1
Psicologo,Friuli Venezia Giulia,2019,4,0.01,1
Psicologo,Friuli Venezia Giulia,2019,5,0.01,1
Psicologo,Friuli Venezia Giulia,2019,6,0.01,1
Psicologo,Friuli Venezia Giulia,2019,7,0.01,1
Psicologo,Friuli Venezia Giulia,2019,8,0.01,1
Psicologo,Friuli Venezia Giulia,2019,9,0.01,1
Psicologo,Friuli Venezia Giulia,2019,10,0.01,1
Psicologo,Friuli Venezia Giulia,2019,11,0.01,1
Psicologo,Friuli Venezia Giulia,2020,3,0,1
Psicologo,Friuli Venezia Giulia,2020,2,0.01,1
Psicologo,Friuli Venezia Giulia,2020,1,0.01,1
Psicologo,Friuli Venezia Giulia,2020,0,0.01,1
Psicologo,Italia,2019,0,0.51,1
Psicologo,Italia,2019,1,0.46,1
Psicologo,Italia,2019,2,0.57,1
Psicologo,Italia,2019,3,0.49,1
Psicologo,Italia,2019,4,0.71,1
Psicologo,Italia,2019,5,0.62,1
Psicologo,Italia,2019,6,0.71,1
Psicologo,Italia,2019,7,0.58,1
Psicologo,Italia,2019,8,0.89,1
Psicologo,Italia,2019,9,0.91,1
Psicologo,Italia,2019,10,0.92,1
Psicologo,Italia,2019,11,0.47,1
Psicologo,Italia,2020,0,1,1
Psicologo,Italia,2020,1,1,1
Psicologo,Italia,2020,2,0,1
Psicologo,Italia,2020,3,0,1
Psicologo,Lazio,2019,0,0.06,1
Psicologo,Lazio,2019,1,0.06,1
Psicologo,Lazio,2019,2,0.07,1
Psicologo,Lazio,2019,3,0.07,1
Psicologo,Lazio,2019,4,0.1,1
Psicologo,Lazio,2019,5,0.09,1
Psicologo,Lazio,2019,6,0.09,1
Psicologo,Lazio,2019,7,0.06,1
Psicologo,Lazio,2019,8,0.12,1
Psicologo,Lazio,2019,9,0.12,1
Psicologo,Lazio,2019,10,0.11,1
Psicologo,Lazio,2019,11,0.06,1
Psicologo,Lazio,2020,3,0.04,1
Psicologo,Lazio,2020,2,0.05,1
Psicologo,Lazio,2020,1,0.12,1
Psicologo,Lazio,2020,0,0.12,1
Psicologo,Liguria,2019,0,0.01,1
Psicologo,Liguria,2019,1,0.01,1
Psicologo,Liguria,2019,2,0.01,1
