ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Distribution_of_tickets
Psicologo,Liguria,2019,11,0.06
Psicologo,Liguria,2020,0,0.37
Psicologo,Liguria,2020,1,0.31
Psicologo,Liguria,2020,2,0.19
Psicologo,Liguria,2020,3,0.13
Psicologo,Lombardia,2019,0,0.07
Psicologo,Lombardia,2019,1,0.06
Psicologo,Lombardia,2019,2,0.07
Psicologo,Lombardia,2019,3,0.06
Psicologo,Lombardia,2019,4,0.10
Psicologo,Lombardia,2019,5,0.08
Psicologo,Lombardia,2019,6,0.09
Psicologo,Lombardia,2019,7,0.07
Psicologo,Lombardia,2019,8,0.12
Psicologo,Lombardia,2019,9,0.11
Psicologo,Lombardia,2019,10,0.12
Psicologo,Lombardia,2019,11,0.05
Psicologo,Lombardia,2020,0,0.38
Psicologo,Lombardia,2020,1,0.33
Psicologo,Lombardia,2020,2,0.16
Psicologo,Lombardia,2020,3,0.13
Psicologo,Marche,2019,0,0.07
Psicologo,Marche,2019,1,0.05
Psicologo,Marche,2019,2,0.07
Psicologo,Marche,2019,3,0.06
Psicologo,Marche,2019,4,0.08
Psicologo,Marche,2019,5,0.07
Psicologo,Marche,2019,6,0.09
Psicologo,Marche,2019,7,0.08
Psicologo,Marche,2019,8,0.12
Psicologo,Marche,2019,9,0.10
Psicologo,Marche,2019,10,0.14
Psicologo,Marche,2019,11,0.07
Psicologo,Marche,2020,0,0.40
Psicologo,Marche,2020,1,0.33
Psicologo,Marche,2020,2,0.15
Psicologo,Marche,2020,3,0.12
Psicologo,Molise,2019,0,0.06
Psicologo,Molise,2019,1,0.07
Psicologo,Molise,2019,2,0.06
Psicologo,Molise,2019,3,0.06
Psicologo,Molise,2019,4,0.12
Psicologo,Molise,2019,5,0.07
Psicologo,Molise,2019,6,0.06
Psicologo,Molise,2019,7,0.09
Psicologo,Molise,2019,8,0.18
Psicologo,Molise,2019,9,0.08
Psicologo,Molise,2019,10,0.11
Psicologo,Molise,2019,11,0.06
Psicologo,Molise,2020,0,0.40
Psicologo,Molise,2020,1,0.30
Psicologo,Molise,2020,2,0.20
Psicologo,Molise,2020,3,0.10
Psicologo,Piemonte,2019,0,0.06
Psicologo,Piemonte,2019,1,0.05
Psicologo,Piemonte,2019,2,0.07
Psicologo,Piemonte,2019,3,0.06
Psicologo,Piemonte,2019,4,0.09
Psicologo,Piemonte,2019,5,0.07
Psicologo,Piemonte,2019,6,0.08
Psicologo,Piemonte,2019,7,0.08
Psicologo,Piemonte,2019,8,0.11
Psicologo,Piemonte,2019,9,0.12
Psicologo,Piemonte,2019,10,0.12
Psicologo,Piemonte,2019,11,0.07
Psicologo,Piemonte,2020,0,0.35
Psicologo,Piemonte,2020,1,0.37
Psicologo,Piemonte,2020,2,0.16
Psicologo,Piemonte,2020,3,0.12
Psicologo,Puglia,2019,0,0.08
Psicologo,Puglia,2019,1,0.06
Psicologo,Puglia,2019,2,0.07
Psicologo,Puglia,2019,3,0.08
Psicologo,Puglia,2019,4,0.08
Psicologo,Puglia,2019,5,0.07
Psicologo,Puglia,2019,6,0.09
Psicologo,Puglia,2019,7,0.08
Psicologo,Puglia,2019,8,0.10
Psicologo,Puglia,2019,9,0.12
Psicologo,Puglia,2019,10,0.11
Psicologo,Puglia,2019,11,0.05
Psicologo,Puglia,2020,0,0.36
Psicologo,Puglia,2020,1,0.34
Psicologo,Puglia,2020,2,0.16
Psicologo,Puglia,2020,3,0.14
Psicologo,Sardegna,2019,0,0.06
Psicologo,Sardegna,2019,1,0.05
Psicologo,Sardegna,2019,2,0.08
Psicologo,Sardegna,2019,3,0.08
Psicologo,Sardegna,2019,4,0.07
Psicologo,Sardegna,2019,5,0.06
Psicologo,Sardegna,2019,6,0.08
Psicologo,Sardegna,2019,7,0.08
Psicologo,Sardegna,2019,8,0.11
Psicologo,Sardegna,2019,9,0.12
Psicologo,Sardegna,2019,10,0.12
Psicologo,Sardegna,2019,11,0.08
Psicologo,Sardegna,2020,0,0.44
Psicologo,Sardegna,2020,1,0.29
Psicologo,Sardegna,2020,2,0.18
Psicologo,Sardegna,2020,3,0.10
Psicologo,Sicilia,2019,0,0.06
Psicologo,Sicilia,2019,1,0.05
Psicologo,Sicilia,2019,2,0.07
Psicologo,Sicilia,2019,3,0.06
Psicologo,Sicilia,2019,4,0.08
Psicologo,Sicilia,2019,5,0.07
Psicologo,Sicilia,2019,6,0.10
Psicologo,Sicilia,2019,7,0.09
Psicologo,Sicilia,2019,8,0.11
Psicologo,Sicilia,2019,9,0.12
Psicologo,Sicilia,2019,10,0.11
Psicologo,Sicilia,2019,11,0.07
Psicologo,Sicilia,2020,0,0.39
Psicologo,Sicilia,2020,1,0.32
Psicologo,Sicilia,2020,2,0.18
Psicologo,Sicilia,2020,3,0.12
Psicologo,Toscana,2019,0,0.07
Psicologo,Toscana,2019,1,0.06
Psicologo,Toscana,2019,2,0.07
Psicologo,Toscana,2019,3,0.05
Psicologo,Toscana,2019,4,0.08
Psicologo,Toscana,2019,5,0.08
Psicologo,Toscana,2019,6,0.09
Psicologo,Toscana,2019,7,0.08
Psicologo,Toscana,2019,8,0.13
Psicologo,Toscana,2019,9,0.12
Psicologo,Toscana,2019,10,0.11
Psicologo,Toscana,2019,11,0.06
Psicologo,Toscana,2020,0,0.38
Psicologo,Toscana,2020,1,0.36
Psicologo,Toscana,2020,2,0.15
Psicologo,Toscana,2020,3,0.11
Psicologo,Trentino-Alto Adige,2019,0,0.06
Psicologo,Trentino-Alto Adige,2019,1,0.05
Psicologo,Trentino-Alto Adige,2019,2,0.08
Psicologo,Trentino-Alto Adige,2019,3,0.04
Psicologo,Trentino-Alto Adige,2019,4,0.10
Psicologo,Trentino-Alto Adige,2019,5,0.09
Psicologo,Trentino-Alto Adige,2019,6,0.10
Psicologo,Trentino-Alto Adige,2019,7,0.07
Psicologo,Trentino-Alto Adige,2019,8,0.11
Psicologo,Trentino-Alto Adige,2019,9,0.12
Psicologo,Trentino-Alto Adige,2019,10,0.11
Psicologo,Trentino-Alto Adige,2019,11,0.08
Psicologo,Trentino-Alto Adige,2020,0,0.44
Psicologo,Trentino-Alto Adige,2020,1,0.34
Psicologo,Trentino-Alto Adige,2020,2,0.13
Psicologo,Trentino-Alto Adige,2020,3,0.10
Psicologo,Umbria,2019,0,0.09
Psicologo,Umbria,2019,1,0.06
Psicologo,Umbria,2019,2,0.07
Psicologo,Umbria,2019,3,0.07
Psicologo,Umbria,2019,4,0.07
Psicologo,Umbria,2019,5,0.07
Psicologo,Umbria,2019,6,0.07
Psicologo,Umbria,2019,7,0.09
Psicologo,Umbria,2019,8,0.11
Psicologo,Umbria,2019,9,0.12
Psicologo,Umbria,2019,10,0.11
Psicologo,Umbria,2019,11,0.06
Psicologo,Umbria,2020,0,0.29
Psicologo,Umbria,2020,1,0.33
Psicologo,Umbria,2020,2,0.21
Psicologo,Umbria,2020,3,0.16
Psicologo,Valle d'Aosta,2019,0,0.08
Psicologo,Valle d'Aosta,2019,1,0.03
Psicologo,Valle d'Aosta,2019,2,0.05
Psicologo,Valle d'Aosta,2019,3,0.13
Psicologo,Valle d'Aosta,2019,4,0.03
Psicologo,Valle d'Aosta,2019,5,0.05
Psicologo,Valle d'Aosta,2019,6,0.05
Psicologo,Valle d'Aosta,2019,7,0.11
Psicologo,Valle d'Aosta,2019,8,0.08
Psicologo,Valle d'Aosta,2019,9,0.13
Psicologo,Valle d'Aosta,2019,10,0.16
Psicologo,Valle d'Aosta,2019,11,0.10
Psicologo,Valle d'Aosta,2020,0,0.33
Psicologo,Valle d'Aosta,2020,1,0.29
Psicologo,Valle d'Aosta,2020,2,0.13
Psicologo,Valle d'Aosta,2020,3,0.25
Psicologo,Veneto,2019,0,0.06
Psicologo,Veneto,2019,1,0.06
Psicologo,Veneto,2019,2,0.08
Psicologo,Veneto,2019,3,0.07
Psicologo,Veneto,2019,4,0.09
Psicologo,Veneto,2019,5,0.07
Psicologo,Veneto,2019,6,0.10
Psicologo,Veneto,2019,7,0.08
Psicologo,Veneto,2019,8,0.11
Psicologo,Veneto,2019,9,0.11
Psicologo,Veneto,2019,10,0.11
Psicologo,Veneto,2019,11,0.07
Psicologo,Veneto,2020,0,0.38
Psicologo,Veneto,2020,1,0.35
Psicologo,Veneto,2020,2,0.14
Psicologo,Veneto,2020,3,0.13
Ripetizioni,Abruzzo,2019,0,0.07
Ripetizioni,Abruzzo,2019,1,0.06
Ripetizioni,Abruzzo,2019,2,0.07
Ripetizioni,Abruzzo,2019,3,0.06
Ripetizioni,Abruzzo,2019,4,0.07
Ripetizioni,Abruzzo,2019,5,0.09
Ripetizioni,Abruzzo,2019,6,0.07
Ripetizioni,Abruzzo,2019,7,0.07
Ripetizioni,Abruzzo,2019,8,0.08
Ripetizioni,Abruzzo,2019,9,0.11
Ripetizioni,Abruzzo,2019,10,0.14
Ripetizioni,Abruzzo,2019,11,0.10
Ripetizioni,Abruzzo,2020,0,0.47
Ripetizioni,Abruzzo,2020,1,0.36
Ripetizioni,Abruzzo,2020,2,0.12
Ripetizioni,Abruzzo,2020,3,0.05
Ripetizioni,Basilicata,2019,0,0.10
Ripetizioni,Basilicata,2019,1,0.03
Ripetizioni,Basilicata,2019,2,0.05
Ripetizioni,Basilicata,2019,3,0.06
Ripetizioni,Basilicata,2019,4,0.08
Ripetizioni,Basilicata,2019,5,0.04
Ripetizioni,Basilicata,2019,6,0.13
Ripetizioni,Basilicata,2019,7,0.06
Ripetizioni,Basilicata,2019,8,0.13
Ripetizioni,Basilicata,2019,9,0.14
Ripetizioni,Basilicata,2019,10,0.08
Ripetizioni,Basilicata,2019,11,0.10
Ripetizioni,Basilicata,2020,0,0.55
Ripetizioni,Basilicata,2020,1,0.35
Ripetizioni,Basilicata,2020,2,0.03
Ripetizioni,Basilicata,2020,3,0.06
Ripetizioni,Calabria,2019,0,0.10
Ripetizioni,Calabria,2019,1,0.05
Ripetizioni,Calabria,2019,2,0.05
Ripetizioni,Calabria,2019,3,0.06
Ripetizioni,Calabria,2019,4,0.07
Ripetizioni,Calabria,2019,5,0.05
Ripetizioni,Calabria,2019,6,0.11
Ripetizioni,Calabria,2019,7,0.09
Ripetizioni,Calabria,2019,8,0.06
Ripetizioni,Calabria,2019,9,0.17
Ripetizioni,Calabria,2019,10,0.13
Ripetizioni,Calabria,2019,11,0.06
Ripetizioni,Calabria,2020,0,0.47
Ripetizioni,Calabria,2020,1,0.31
Ripetizioni,Calabria,2020,2,0.16
Ripetizioni,Calabria,2020,3,0.06
Ripetizioni,Campania,2019,0,0.08
Ripetizioni,Campania,2019,1,0.06
Ripetizioni,Campania,2019,2,0.07
Ripetizioni,Campania,2019,3,0.06
Ripetizioni,Campania,2019,4,0.08
Ripetizioni,Campania,2019,5,0.07
Ripetizioni,Campania,2019,6,0.06
Ripetizioni,Campania,2019,7,0.04
Ripetizioni,Campania,2019,8,0.10
Ripetizioni,Campania,2019,9,0.17
Ripetizioni,Campania,2019,10,0.13
Ripetizioni,Campania,2019,11,0.07
Ripetizioni,Campania,2020,0,0.49
Ripetizioni,Campania,2020,1,0.36
Ripetizioni,Campania,2020,2,0.10
Ripetizioni,Campania,2020,3,0.04
Ripetizioni,Emilia-Romagna,2019,0,0.06
Ripetizioni,Emilia-Romagna,2019,1,0.06
Ripetizioni,Emilia-Romagna,2019,2,0.08
Ripetizioni,Emilia-Romagna,2019,3,0.07
Ripetizioni,Emilia-Romagna,2019,4,0.10
Ripetizioni,Emilia-Romagna,2019,5,0.10
Ripetizioni,Emilia-Romagna,2019,6,0.07
Ripetizioni,Emilia-Romagna,2019,7,0.06
Ripetizioni,Emilia-Romagna,2019,8,0.06
Ripetizioni,Emilia-Romagna,2019,9,0.13
Ripetizioni,Emilia-Romagna,2019,10,0.13
Ripetizioni,Emilia-Romagna,2019,11,0.08
Ripetizioni,Emilia-Romagna,2020,0,0.53
Ripetizioni,Emilia-Romagna,2020,1,0.37
Ripetizioni,Emilia-Romagna,2020,2,0.06
Ripetizioni,Emilia-Romagna,2020,3,0.04
Ripetizioni,Friuli Venezia Giulia,2019,0,0.06
Ripetizioni,Friuli Venezia Giulia,2019,1,0.04
Ripetizioni,Friuli Venezia Giulia,2019,2,0.07
Ripetizioni,Friuli Venezia Giulia,2019,3,0.06
Ripetizioni,Friuli Venezia Giulia,2019,4,0.08
Ripetizioni,Friuli Venezia Giulia,2019,5,0.11
Ripetizioni,Friuli Venezia Giulia,2019,6,0.12
Ripetizioni,Friuli Venezia Giulia,2019,7,0.06
Ripetizioni,Friuli Venezia Giulia,2019,8,0.03
Ripetizioni,Friuli Venezia Giulia,2019,9,0.15
Ripetizioni,Friuli Venezia Giulia,2019,10,0.13
Ripetizioni,Friuli Venezia Giulia,2019,11,0.08
Ripetizioni,Friuli Venezia Giulia,2020,0,0.44
Ripetizioni,Friuli Venezia Giulia,2020,1,0.43
Ripetizioni,Friuli Venezia Giulia,2020,2,0.09
Ripetizioni,Friuli Venezia Giulia,2020,3,0.04
Ripetizioni,Italia,2019,0,0.07
Ripetizioni,Italia,2019,1,0.06
Ripetizioni,Italia,2019,2,0.07
Ripetizioni,Italia,2019,3,0.07
Ripetizioni,Italia,2019,4,0.09
Ripetizioni,Italia,2019,5,0.09
Ripetizioni,Italia,2019,6,0.08
Ripetizioni,Italia,2019,7,0.06
Ripetizioni,Italia,2019,8,0.07
Ripetizioni,Italia,2019,9,0.13
Ripetizioni,Italia,2019,10,0.14
Ripetizioni,Italia,2019,11,0.07
Ripetizioni,Italia,2020,0,0.51
Ripetizioni,Italia,2020,1,0.35
Ripetizioni,Italia,2020,2,0.09
Ripetizioni,Italia,2020,3,0.05
Ripetizioni,Lazio,2019,0,0.06
Ripetizioni,Lazio,2019,1,0.07
Ripetizioni,Lazio,2019,2,0.08
Ripetizioni,Lazio,2019,3,0.06
Ripetizioni,Lazio,2019,4,0.09
Ripetizioni,Lazio,2019,5,0.09
Ripetizioni,Lazio,2019,6,0.06
Ripetizioni,Lazio,2019,7,0.05
Ripetizioni,Lazio,2019,8,0.08
Ripetizioni,Lazio,2019,9,0.15
Ripetizioni,Lazio,2019,10,0.15
Ripetizioni,Lazio,2019,11,0.07
Ripetizioni,Lazio,2020,0,0.47
Ripetizioni,Lazio,2020,1,0.35
Ripetizioni,Lazio,2020,2,0.11
Ripetizioni,Lazio,2020,3,0.07
Ripetizioni,Liguria,2019,0,0.03
Ripetizioni,Liguria,2019,1,0.07
Ripetizioni,Liguria,2019,2,0.06
Ripetizioni,Liguria,2019,3,0.08
Ripetizioni,Liguria,2019,4,0.10
Ripetizioni,Liguria,2019,5,0.08
Ripetizioni,Liguria,2019,6,0.10
Ripetizioni,Liguria,2019,7,0.07
Ripetizioni,Liguria,2019,8,0.07
Ripetizioni,Liguria,2019,9,0.12
Ripetizioni,Liguria,2019,10,0.15
Ripetizioni,Liguria,2019,11,0.07
Ripetizioni,Liguria,2020,0,0.51
Ripetizioni,Liguria,2020,1,0.31
Ripetizioni,Liguria,2020,2,0.11
Ripetizioni,Liguria,2020,3,0.08
Ripetizioni,Lombardia,2019,0,0.08
Ripetizioni,Lombardia,2019,1,0.06
Ripetizioni,Lombardia,2019,2,0.07
Ripetizioni,Lombardia,2019,3,0.07
Ripetizioni,Lombardia,2019,4,0.09
Ripetizioni,Lombardia,2019,5,0.09
Ripetizioni,Lombardia,2019,6,0.07
Ripetizioni,Lombardia,2019,7,0.06
Ripetizioni,Lombardia,2019,8,0.07
Ripetizioni,Lombardia,2019,9,0.13
Ripetizioni,Lombardia,2019,10,0.14
Ripetizioni,Lombardia,2019,11,0.07
Ripetizioni,Lombardia,2020,0,0.54
Ripetizioni,Lombardia,2020,1,0.33
Ripetizioni,Lombardia,2020,2,0.08
Ripetizioni,Lombardia,2020,3,0.04
Ripetizioni,Marche,2019,0,0.06
Ripetizioni,Marche,2019,1,0.05
Ripetizioni,Marche,2019,2,0.11
Ripetizioni,Marche,2019,3,0.08
Ripetizioni,Marche,2019,4,0.08
Ripetizioni,Marche,2019,5,0.07
Ripetizioni,Marche,2019,6,0.07
Ripetizioni,Marche,2019,7,0.03
Ripetizioni,Marche,2019,8,0.11
Ripetizioni,Marche,2019,9,0.12
Ripetizioni,Marche,2019,10,0.14
Ripetizioni,Marche,2019,11,0.08
Ripetizioni,Marche,2020,0,0.54
Ripetizioni,Marche,2020,1,0.29
Ripetizioni,Marche,2020,2,0.12
Ripetizioni,Marche,2020,3,0.05
Ripetizioni,Molise,2019,0,0.00
Ripetizioni,Molise,2019,1,0.07
Ripetizioni,Molise,2019,2,0.04
Ripetizioni,Molise,2019,3,0.15
Ripetizioni,Molise,2019,4,0.15
Ripetizioni,Molise,2019,5,0.02
Ripetizioni,Molise,2019,6,0.19
Ripetizioni,Molise,2019,7,0.02
Ripetizioni,Molise,2019,8,0.04
Ripetizioni,Molise,2019,9,0.15
Ripetizioni,Molise,2019,10,0.09
Ripetizioni,Molise,2019,11,0.09
Ripetizioni,Molise,2020,0,0.50
Ripetizioni,Molise,2020,1,0.36
Ripetizioni,Molise,2020,2,0.07
Ripetizioni,Molise,2020,3,0.07
Ripetizioni,Piemonte,2019,0,0.07
Ripetizioni,Piemonte,2019,1,0.07
Ripetizioni,Piemonte,2019,2,0.07
Ripetizioni,Piemonte,2019,3,0.08
Ripetizioni,Piemonte,2019,4,0.09
Ripetizioni,Piemonte,2019,5,0.09
Ripetizioni,Piemonte,2019,6,0.09
Ripetizioni,Piemonte,2019,7,0.06
Ripetizioni,Piemonte,2019,8,0.07
Ripetizioni,Piemonte,2019,9,0.13
Ripetizioni,Piemonte,2019,10,0.12
Ripetizioni,Piemonte,2019,11,0.08
Ripetizioni,Piemonte,2020,0,0.49
Ripetizioni,Piemonte,2020,1,0.36
Ripetizioni,Piemonte,2020,2,0.10
Ripetizioni,Piemonte,2020,3,0.04
Ripetizioni,Puglia,2019,0,0.09
Ripetizioni,Puglia,2019,1,0.08
Ripetizioni,Puglia,2019,2,0.08
Ripetizioni,Puglia,2019,3,0.05
Ripetizioni,Puglia,2019,4,0.09
Ripetizioni,Puglia,2019,5,0.07
Ripetizioni,Puglia,2019,6,0.08
Ripetizioni,Puglia,2019,7,0.05
Ripetizioni,Puglia,2019,8,0.07
Ripetizioni,Puglia,2019,9,0.15
Ripetizioni,Puglia,2019,10,0.13
Ripetizioni,Puglia,2019,11,0.06
Ripetizioni,Puglia,2020,0,0.50
Ripetizioni,Puglia,2020,1,0.31
Ripetizioni,Puglia,2020,2,0.10
Ripetizioni,Puglia,2020,3,0.09
Ripetizioni,Sardegna,2019,0,0.06
Ripetizioni,Sardegna,2019,1,0.05
Ripetizioni,Sardegna,2019,2,0.08
Ripetizioni,Sardegna,2019,3,0.07
Ripetizioni,Sardegna,2019,4,0.10
Ripetizioni,Sardegna,2019,5,0.11
Ripetizioni,Sardegna,2019,6,0.13
Ripetizioni,Sardegna,2019,7,0.09
Ripetizioni,Sardegna,2019,8,0.07
Ripetizioni,Sardegna,2019,9,0.10
Ripetizioni,Sardegna,2019,10,0.10
Ripetizioni,Sardegna,2019,11,0.06
Ripetizioni,Sardegna,2020,0,0.47
Ripetizioni,Sardegna,2020,1,0.40
Ripetizioni,Sardegna,2020,2,0.08
Ripetizioni,Sardegna,2020,3,0.06
Ripetizioni,Sicilia,2019,0,0.08
Ripetizioni,Sicilia,2019,1,0.07
Ripetizioni,Sicilia,2019,2,0.08
Ripetizioni,Sicilia,2019,3,0.09
Ripetizioni,Sicilia,2019,4,0.09
Ripetizioni,Sicilia,2019,5,0.10
Ripetizioni,Sicilia,2019,6,0.06
Ripetizioni,Sicilia,2019,7,0.06
Ripetizioni,Sicilia,2019,8,0.07
Ripetizioni,Sicilia,2019,9,0.11
Ripetizioni,Sicilia,2019,10,0.13
Ripetizioni,Sicilia,2019,11,0.06
Ripetizioni,Sicilia,2020,0,0.53
Ripetizioni,Sicilia,2020,1,0.26
Ripetizioni,Sicilia,2020,2,0.15
Ripetizioni,Sicilia,2020,3,0.05
Ripetizioni,Toscana,2019,0,0.07
Ripetizioni,Toscana,2019,1,0.07
Ripetizioni,Toscana,2019,2,0.07
Ripetizioni,Toscana,2019,3,0.07
Ripetizioni,Toscana,2019,4,0.07
Ripetizioni,Toscana,2019,5,0.09
Ripetizioni,Toscana,2019,6,0.07
Ripetizioni,Toscana,2019,7,0.05
Ripetizioni,Toscana,2019,8,0.05
Ripetizioni,Toscana,2019,9,0.14
Ripetizioni,Toscana,2019,10,0.16
Ripetizioni,Toscana,2019,11,0.07
Ripetizioni,Toscana,2020,0,0.49
Ripetizioni,Toscana,2020,1,0.36
Ripetizioni,Toscana,2020,2,0.11
Ripetizioni,Toscana,2020,3,0.05
Ripetizioni,Trentino-Alto Adige,2019,0,0.08
Ripetizioni,Trentino-Alto Adige,2019,1,0.05
Ripetizioni,Trentino-Alto Adige,2019,2,0.07
Ripetizioni,Trentino-Alto Adige,2019,3,0.04
Ripetizioni,Trentino-Alto Adige,2019,4,0.08
Ripetizioni,Trentino-Alto Adige,2019,5,0.06
Ripetizioni,Trentino-Alto Adige,2019,6,0.10
Ripetizioni,Trentino-Alto Adige,2019,7,0.05
Ripetizioni,Trentino-Alto Adige,2019,8,0.03
Ripetizioni,Trentino-Alto Adige,2019,9,0.16
Ripetizioni,Trentino-Alto Adige,2019,10,0.18
Ripetizioni,Trentino-Alto Adige,2019,11,0.08
Ripetizioni,Trentino-Alto Adige,2020,0,0.51
Ripetizioni,Trentino-Alto Adige,2020,1,0.28
Ripetizioni,Trentino-Alto Adige,2020,2,0.14
Ripetizioni,Trentino-Alto Adige,2020,3,0.06
Ripetizioni,Umbria,2019,0,0.07
Ripetizioni,Umbria,2019,1,0.08
Ripetizioni,Umbria,2019,2,0.08
Ripetizioni,Umbria,2019,3,0.11
Ripetizioni,Umbria,2019,4,0.10
Ripetizioni,Umbria,2019,5,0.06
Ripetizioni,Umbria,2019,6,0.10
Ripetizioni,Umbria,2019,7,0.04
Ripetizioni,Umbria,2019,8,0.07
Ripetizioni,Umbria,2019,9,0.10
Ripetizioni,Umbria,2019,10,0.15
Ripetizioni,Umbria,2019,11,0.07
Ripetizioni,Umbria,2020,0,0.55
Ripetizioni,Umbria,2020,1,0.31
Ripetizioni,Umbria,2020,2,0.08
Ripetizioni,Umbria,2020,3,0.06
Ripetizioni,Valle d'Aosta,2019,0,0.00
Ripetizioni,Valle d'Aosta,2019,1,0.03
Ripetizioni,Valle d'Aosta,2019,2,0.03
Ripetizioni,Valle d'Aosta,2019,3,0.09
Ripetizioni,Valle d'Aosta,2019,4,0.11
Ripetizioni,Valle d'Aosta,2019,5,0.14
Ripetizioni,Valle d'Aosta,2019,6,0.11
Ripetizioni,Valle d'Aosta,2019,7,0.20
Ripetizioni,Valle d'Aosta,2019,8,0.09
Ripetizioni,Valle d'Aosta,2019,9,0.14
Ripetizioni,Valle d'Aosta,2019,10,0.03
Ripetizioni,Valle d'Aosta,2019,11,0.03
Ripetizioni,Valle d'Aosta,2020,0,0.20
Ripetizioni,Valle d'Aosta,2020,1,0.40
Ripetizioni,Valle d'Aosta,2020,2,0.20
Ripetizioni,Valle d'Aosta,2020,3,0.20
Ripetizioni,Veneto,2019,0,0.06
Ripetizioni,Veneto,2019,1,0.06
Ripetizioni,Veneto,2019,2,0.08
Ripetizioni,Veneto,2019,3,0.07
Ripetizioni,Veneto,2019,4,0.09
Ripetizioni,Veneto,2019,5,0.10
Ripetizioni,Veneto,2019,6,0.09
Ripetizioni,Veneto,2019,7,0.06
Ripetizioni,Veneto,2019,8,0.06
Ripetizioni,Veneto,2019,9,0.12
Ripetizioni,Veneto,2019,10,0.13
Ripetizioni,Veneto,2019,11,0.08
Ripetizioni,Veneto,2020,0,0.51
Ripetizioni,Veneto,2020,1,0.39
Ripetizioni,Veneto,2020,2,0.07
Ripetizioni,Veneto,2020,3,0.04
Spedizioni,Abruzzo,2019,0,0.08
Spedizioni,Abruzzo,2019,1,0.07
Spedizioni,Abruzzo,2019,2,0.06
Spedizioni,Abruzzo,2019,3,0.08
Spedizioni,Abruzzo,2019,4,0.07
Spedizioni,Abruzzo,2019,5,0.07
Spedizioni,Abruzzo,2019,6,0.07
Spedizioni,Abruzzo,2019,7,0.06
Spedizioni,Abruzzo,2019,8,0.12
Spedizioni,Abruzzo,2019,9,0.11
Spedizioni,Abruzzo,2019,10,0.11
Spedizioni,Abruzzo,2019,11,0.09
Spedizioni,Abruzzo,2020,0,0.12
Spedizioni,Abruzzo,2020,1,0.05
Spedizioni,Abruzzo,2020,2,0.32
Spedizioni,Abruzzo,2020,3,0.52
Spedizioni,Basilicata,2019,0,0.12
Spedizioni,Basilicata,2019,1,0.04
Spedizioni,Basilicata,2019,2,0.02
Spedizioni,Basilicata,2019,3,0.10
Spedizioni,Basilicata,2019,4,0.08
Spedizioni,Basilicata,2019,5,0.04
Spedizioni,Basilicata,2019,6,0.08
Spedizioni,Basilicata,2019,7,0.04
Spedizioni,Basilicata,2019,8,0.06
Spedizioni,Basilicata,2019,9,0.16
Spedizioni,Basilicata,2019,10,0.12
Spedizioni,Basilicata,2019,11,0.14
Spedizioni,Basilicata,2020,0,0.17
Spedizioni,Basilicata,2020,1,0.10
Spedizioni,Basilicata,2020,2,0.25
Spedizioni,Basilicata,2020,3,0.48
Spedizioni,Calabria,2019,0,0.04
Spedizioni,Calabria,2019,1,0.04
Spedizioni,Calabria,2019,2,0.06
Spedizioni,Calabria,2019,3,0.07
Spedizioni,Calabria,2019,4,0.09
Spedizioni,Calabria,2019,5,0.06
Spedizioni,Calabria,2019,6,0.10
Spedizioni,Calabria,2019,7,0.11
Spedizioni,Calabria,2019,8,0.15
Spedizioni,Calabria,2019,9,0.12
Spedizioni,Calabria,2019,10,0.09
Spedizioni,Calabria,2019,11,0.09
Spedizioni,Calabria,2020,0,0.10
Spedizioni,Calabria,2020,1,0.10
Spedizioni,Calabria,2020,2,0.26
Spedizioni,Calabria,2020,3,0.54
Spedizioni,Campania,2019,0,0.07
Spedizioni,Campania,2019,1,0.05
Spedizioni,Campania,2019,2,0.05
Spedizioni,Campania,2019,3,0.06
Spedizioni,Campania,2019,4,0.07
Spedizioni,Campania,2019,5,0.05
Spedizioni,Campania,2019,6,0.10
Spedizioni,Campania,2019,7,0.08
Spedizioni,Campania,2019,8,0.15
Spedizioni,Campania,2019,9,0.14
Spedizioni,Campania,2019,10,0.08
Spedizioni,Campania,2019,11,0.09
Spedizioni,Campania,2020,0,0.10
Spedizioni,Campania,2020,1,0.05
Spedizioni,Campania,2020,2,0.28
Spedizioni,Campania,2020,3,0.57
Spedizioni,Emilia-Romagna,2019,0,0.04
Spedizioni,Emilia-Romagna,2019,1,0.05
Spedizioni,Emilia-Romagna,2019,2,0.08
Spedizioni,Emilia-Romagna,2019,3,0.06
Spedizioni,Emilia-Romagna,2019,4,0.06
Spedizioni,Emilia-Romagna,2019,5,0.06
Spedizioni,Emilia-Romagna,2019,6,0.12
Spedizioni,Emilia-Romagna,2019,7,0.10
Spedizioni,Emilia-Romagna,2019,8,0.14
Spedizioni,Emilia-Romagna,2019,9,0.12
Spedizioni,Emilia-Romagna,2019,10,0.10
Spedizioni,Emilia-Romagna,2019,11,0.08
Spedizioni,Emilia-Romagna,2020,0,0.09
Spedizioni,Emilia-Romagna,2020,1,0.05
Spedizioni,Emilia-Romagna,2020,2,0.35
Spedizioni,Emilia-Romagna,2020,3,0.51
Spedizioni,Friuli Venezia Giulia,2019,0,0.06
Spedizioni,Friuli Venezia Giulia,2019,1,0.09
Spedizioni,Friuli Venezia Giulia,2019,2,0.07
Spedizioni,Friuli Venezia Giulia,2019,3,0.04
Spedizioni,Friuli Venezia Giulia,2019,4,0.05
